case_id,deliktart,tatmittel,tatort_stadt,tatort_urban,tatzeit,tatzeit_nacht,geraet_typ,mobilfunk_provider,cell_id,ip_adresse,schadenshoehe_eur,anzahl_verdaechtige,vorstrafen_bekannt,kommunikation_events,netzwerk_score,vorplanungszeit_h,digitale_spuren,gps_daten_vorhanden,video_cctv,osint_hinweise,risiko_klasse
BW-2025-00694,Diebstahl,Laptop,Mannheim,1,2025-04-12 00:00:00,1,Laptop,Telekom,75054,49.135.10.152,0.0,3,1,15,0.726,9.74,1,1,1,1,mittel
BW-2025-00695,Raub,Smartphone,Pforzheim,0,2025-11-20 12:00:00,0,Tablet,Vodafone,55442,118.141.163.64,12893.54,2,3,65,0.712,36.97,1,1,0,0,hoch
BW-2025-00696,Körperverletzung,Smartphone,Pforzheim,0,2025-01-16 01:00:00,1,Android Smartphone,Telekom,40451,144.5.217.29,642.09,1,0,11,0.342,9.37,1,0,1,0,niedrig
BW-2025-00697,Drogenhandel,Messer,Freiburg,1,2025-12-28 22:00:00,1,Laptop,1&1,81888,124.252.81.54,0.0,2,0,0,0.221,1.22,0,1,1,1,niedrig
BW-2025-00698,Körperverletzung,Online-Plattform,Mannheim,1,2025-06-27 11:00:00,0,Laptop,Vodafone,39724,134.247.91.87,3753.07,1,1,22,0.551,7.18,1,0,0,1,mittel
BW-2025-00699,Drogenhandel,Online-Plattform,Stuttgart,1,2025-07-14 03:00:00,1,Android Smartphone,O2,69759,53.150.197.38,7329.11,1,2,7,0.784,5.35,1,0,1,1,mittel
BW-2025-00700,Einbruchdiebstahl,Online-Plattform,Mannheim,1,2025-04-21 01:00:00,1,Android Smartphone,Vodafone,41182,40.238.75.109,4870.17,1,1,46,0.527,16.51,1,0,0,0,mittel
BW-2025-00701,Betrug,Phishing-Mail,Mannheim,1,2025-09-10 08:00:00,0,Tablet,O2,34182,63.133.15.205,8173.5,2,4,38,0.625,29.64,1,0,1,1,hoch
BW-2025-00702,Betrug,Phishing-Mail,Freiburg,1,2025-11-03 03:00:00,1,Android Smartphone,O2,80761,52.159.255.48,0.0,1,6,35,0.61,12.7,1,1,0,1,mittel
BW-2025-00703,Cybercrime,Laptop,Stuttgart,1,2025-04-10 05:00:00,1,Tablet,1&1,70036,92.249.205.119,3239.1,3,2,20,0.946,13.85,1,0,0,0,mittel
BW-2025-00704,Einbruchdiebstahl,Smartphone,Freiburg,1,2025-07-17 20:00:00,0,Laptop,1&1,85199,181.185.39.141,3287.6,1,0,6,0.037,8.43,0,0,0,0,niedrig
BW-2025-00705,Einbruchdiebstahl,keines,Freiburg,1,2025-01-28 08:00:00,0,iPhone,1&1,28274,184.145.244.86,0.0,2,1,34,0.342,20.13,0,1,0,0,mittel
BW-2025-00706,Diebstahl,Online-Plattform,Stuttgart,1,2025-11-01 10:00:00,0,Tablet,Vodafone,56844,34.172.215.233,6843.26,3,2,42,0.672,14.55,0,1,1,1,hoch
BW-2025-00707,Drogenhandel,Smartphone,Heidelberg,0,2025-07-09 17:00:00,0,Desktop PC,Vodafone,35652,16.197.191.141,366.26,2,0,9,0.54,7.87,1,0,1,1,niedrig
BW-2025-00708,Diebstahl,keines,Karlsruhe,1,2025-05-13 17:00:00,0,Desktop PC,1&1,74286,92.88.147.117,5297.92,4,3,47,0.552,12.32,0,1,1,0,mittel
BW-2025-00709,Betrug,Phishing-Mail,Ulm,0,2025-09-10 08:00:00,0,Android Smartphone,1&1,60608,106.113.220.196,6898.24,2,0,7,0.725,24.56,1,1,0,0,mittel
BW-2025-00710,Betrug,Online-Plattform,Freiburg,1,2025-11-01 04:00:00,1,Laptop,O2,83535,33.108.221.51,2854.28,3,2,27,0.704,5.35,1,0,1,1,mittel
BW-2025-00711,Raub,keines,Ulm,0,2025-04-22 19:00:00,0,Tablet,O2,65552,197.133.228.3,6920.24,2,2,46,0.546,15.18,1,0,1,0,mittel
BW-2025-00712,Sachbeschädigung,Brecheisen,Karlsruhe,1,2025-07-27 00:00:00,1,Android Smartphone,Vodafone,72208,145.122.33.26,186.25,3,2,21,0.447,7.26,1,1,0,1,mittel
BW-2025-00713,Drogenhandel,Laptop,Ulm,0,2025-10-07 12:00:00,0,iPhone,Telekom,93729,80.248.225.77,1606.79,1,1,7,0.269,0.98,0,0,1,0,niedrig
BW-2025-00714,Sachbeschädigung,Brecheisen,Heilbronn,1,2025-05-17 00:00:00,1,Desktop PC,Vodafone,34380,108.187.165.251,1179.45,3,1,34,0.526,7.27,0,1,0,1,mittel
BW-2025-00715,Cybercrime,keines,Stuttgart,1,2025-12-04 07:00:00,0,Laptop,O2,83306,200.103.52.88,4112.39,5,1,35,1.0,18.37,0,1,0,1,mittel
BW-2025-00716,Körperverletzung,Fahrzeug,Stuttgart,1,2025-06-29 07:00:00,0,iPhone,Vodafone,49343,174.251.109.11,7835.39,1,4,33,0.863,6.47,1,0,1,1,hoch
BW-2025-00717,Körperverletzung,Laptop,Pforzheim,0,2025-12-02 19:00:00,0,Tablet,Vodafone,94513,73.167.244.25,4317.48,4,2,57,0.817,19.23,1,1,1,0,hoch
BW-2025-00718,Betrug,Laptop,Pforzheim,0,2025-09-04 23:00:00,1,Tablet,Telekom,86161,134.1.31.221,1600.82,3,3,45,0.456,2.28,0,1,1,0,mittel
BW-2025-00719,Sachbeschädigung,Online-Plattform,Heilbronn,1,2025-12-16 21:00:00,0,iPhone,O2,85400,15.125.213.131,2236.28,2,4,37,0.719,7.95,1,0,0,1,mittel
BW-2025-00720,Cybercrime,Brecheisen,Stuttgart,1,2025-11-11 17:00:00,0,Android Smartphone,O2,27759,102.125.157.45,1456.27,1,1,12,0.567,1.52,0,0,1,1,niedrig
BW-2025-00721,Einbruchdiebstahl,Smartphone,Pforzheim,0,2025-09-01 00:00:00,1,Laptop,1&1,16385,85.52.4.30,1296.71,2,2,26,0.396,19.99,0,0,1,0,mittel
BW-2025-00722,Cybercrime,Laptop,Heidelberg,0,2025-04-25 02:00:00,1,Android Smartphone,Telekom,81265,93.150.92.243,0.0,3,3,50,0.197,14.69,1,0,1,0,mittel
BW-2025-00723,Drogenhandel,Online-Plattform,Pforzheim,0,2025-12-31 19:00:00,0,Laptop,Telekom,86027,101.4.97.201,106.06,1,1,23,0.027,6.16,0,0,0,0,niedrig
BW-2025-00724,Einbruchdiebstahl,Smartphone,Mannheim,1,2025-09-12 15:00:00,0,Desktop PC,O2,73556,116.120.120.193,1247.66,1,0,24,0.491,3.67,0,0,0,0,niedrig
BW-2025-00725,Drogenhandel,Brecheisen,Karlsruhe,1,2025-12-10 15:00:00,0,Android Smartphone,Vodafone,38981,59.60.21.3,3550.68,2,7,62,0.838,26.9,1,0,1,1,hoch
BW-2025-00726,Diebstahl,Messer,Heilbronn,1,2025-03-31 14:00:00,0,iPhone,Telekom,12277,133.193.180.249,6118.74,1,1,19,0.658,8.49,1,0,1,1,mittel
BW-2025-00727,Drogenhandel,Online-Plattform,Freiburg,1,2025-12-24 02:00:00,1,Android Smartphone,1&1,54832,55.21.196.173,744.25,1,1,0,0.169,5.44,0,1,0,0,niedrig
BW-2025-00728,Cybercrime,Smartphone,Karlsruhe,1,2025-04-08 04:00:00,1,Android Smartphone,Vodafone,39697,89.179.159.99,4420.46,3,2,27,0.896,0.0,1,1,0,0,mittel
BW-2025-00729,Einbruchdiebstahl,Fahrzeug,Mannheim,1,2025-03-18 06:00:00,0,iPhone,1&1,20188,15.208.127.41,3988.51,1,5,21,0.796,12.77,0,1,1,0,mittel
BW-2025-00730,Körperverletzung,Messer,Stuttgart,1,2025-01-23 09:00:00,0,Android Smartphone,Telekom,96479,142.115.95.73,882.77,1,1,6,0.26,1.94,0,0,1,0,niedrig
BW-2025-00731,Betrug,keines,Karlsruhe,1,2025-02-15 05:00:00,1,Laptop,Telekom,49537,181.230.241.161,17560.5,3,5,33,0.574,16.01,1,1,1,1,hoch
BW-2025-00732,Betrug,Laptop,Karlsruhe,1,2025-05-17 13:00:00,0,Desktop PC,Vodafone,34219,182.172.123.248,0.0,2,1,0,0.471,7.94,1,1,0,0,niedrig
BW-2025-00733,Drogenhandel,Smartphone,Karlsruhe,1,2025-08-26 10:00:00,0,Android Smartphone,O2,56163,52.26.73.5,863.69,2,4,53,0.69,35.71,1,1,0,1,hoch
BW-2025-00734,Raub,Laptop,Karlsruhe,1,2025-12-28 00:00:00,1,Desktop PC,Telekom,38442,194.63.110.100,0.0,2,0,11,0.0,1.06,0,0,0,1,niedrig
BW-2025-00735,Raub,Online-Plattform,Mannheim,1,2025-03-09 08:00:00,0,Desktop PC,Telekom,38051,140.18.240.255,826.87,3,0,25,0.697,4.19,0,1,0,0,niedrig
BW-2025-00736,Körperverletzung,Phishing-Mail,Mannheim,1,2025-05-04 11:00:00,0,Tablet,Telekom,56507,108.46.115.199,0.0,2,0,21,0.398,9.26,0,0,0,0,niedrig
BW-2025-00737,Sachbeschädigung,Fahrzeug,Heidelberg,0,2025-08-03 13:00:00,0,Tablet,Telekom,26202,130.69.85.96,3461.32,3,1,36,0.623,0.0,1,0,0,1,mittel
BW-2025-00738,Diebstahl,Brecheisen,Heilbronn,1,2025-01-28 17:00:00,0,Laptop,O2,20780,94.255.95.31,769.92,1,0,15,0.615,5.51,0,0,0,0,niedrig
BW-2025-00739,Körperverletzung,Laptop,Ulm,0,2025-08-01 23:00:00,1,Laptop,1&1,68190,68.210.215.74,5347.74,4,2,55,0.744,38.37,1,0,0,1,hoch
BW-2025-00740,Sachbeschädigung,Online-Plattform,Ulm,0,2025-11-21 17:00:00,0,Android Smartphone,Telekom,99015,105.16.163.160,1675.64,1,1,8,0.332,9.79,0,0,1,1,niedrig
BW-2025-00741,Einbruchdiebstahl,Smartphone,Heilbronn,1,2025-10-27 01:00:00,1,iPhone,1&1,78506,179.150.158.112,407.0,1,0,12,0.235,5.27,1,0,0,1,niedrig
BW-2025-00742,Diebstahl,Laptop,Mannheim,1,2025-03-11 10:00:00,0,Tablet,1&1,32114,27.144.220.157,1147.19,1,0,16,0.0,0.77,0,1,1,0,niedrig
BW-2025-00743,Drogenhandel,Fahrzeug,Freiburg,1,2025-03-25 19:00:00,0,Android Smartphone,1&1,40522,119.185.106.44,6237.94,2,2,35,0.774,3.53,1,0,1,1,hoch
BW-2025-00744,Körperverletzung,Online-Plattform,Pforzheim,0,2025-11-21 19:00:00,0,Tablet,O2,97382,165.105.12.173,1496.03,2,0,23,0.196,7.86,0,1,0,0,niedrig
BW-2025-00745,Sachbeschädigung,keines,Pforzheim,0,2025-03-15 18:00:00,0,Android Smartphone,1&1,26015,75.45.53.232,2045.2,2,0,15,0.352,0.93,0,0,0,0,niedrig
BW-2025-00746,Körperverletzung,keines,Heidelberg,0,2025-03-09 23:00:00,1,Android Smartphone,Telekom,16927,28.119.111.33,4046.91,3,1,19,0.248,0.0,0,0,0,0,mittel
BW-2025-00747,Körperverletzung,Smartphone,Mannheim,1,2025-04-15 06:00:00,0,Tablet,O2,49682,170.57.54.165,2686.24,2,5,61,0.299,13.81,1,1,0,1,hoch
BW-2025-00748,Diebstahl,Laptop,Heilbronn,1,2025-07-20 09:00:00,0,Tablet,Vodafone,96781,138.118.79.206,1069.21,1,1,8,0.254,7.75,0,1,1,0,niedrig
BW-2025-00749,Körperverletzung,Online-Plattform,Freiburg,1,2025-01-22 13:00:00,0,Desktop PC,Telekom,66414,41.127.146.173,2110.84,1,2,13,0.424,1.61,0,1,1,0,niedrig
BW-2025-00750,Sachbeschädigung,keines,Freiburg,1,2025-11-10 19:00:00,0,Tablet,1&1,14716,19.105.127.250,6079.13,1,0,16,0.727,16.09,1,0,0,0,mittel
BW-2025-00751,Einbruchdiebstahl,Online-Plattform,Mannheim,1,2025-04-02 19:00:00,0,Tablet,1&1,50954,194.57.162.138,10933.39,2,2,31,0.823,6.0,0,1,0,0,hoch
BW-2025-00752,Sachbeschädigung,keines,Karlsruhe,1,2025-11-17 17:00:00,0,Desktop PC,1&1,72378,154.239.248.123,903.2,2,3,9,0.562,2.8,1,0,0,1,niedrig
BW-2025-00753,Einbruchdiebstahl,Smartphone,Ulm,0,2025-09-15 21:00:00,0,Laptop,1&1,90863,184.46.77.184,2439.34,3,3,47,1.0,24.92,1,1,1,1,hoch
BW-2025-00754,Drogenhandel,Online-Plattform,Freiburg,1,2025-01-31 19:00:00,0,iPhone,Telekom,26803,104.205.13.64,3794.27,1,0,29,0.204,14.52,0,0,0,1,mittel
BW-2025-00755,Drogenhandel,Smartphone,Freiburg,1,2025-10-20 06:00:00,0,Tablet,Telekom,55238,102.124.87.232,8582.72,4,1,73,0.9,31.91,1,0,1,1,hoch
BW-2025-00756,Sachbeschädigung,Phishing-Mail,Stuttgart,1,2025-06-10 04:00:00,1,Android Smartphone,Vodafone,94945,90.229.193.59,2169.35,3,4,13,0.29,17.89,0,0,1,1,mittel
BW-2025-00757,Diebstahl,Laptop,Pforzheim,0,2025-04-26 21:00:00,0,iPhone,O2,12583,148.213.175.35,2055.92,2,1,24,0.51,3.18,0,1,0,0,niedrig
BW-2025-00758,Drogenhandel,Smartphone,Heilbronn,1,2025-07-02 00:00:00,1,Tablet,1&1,12674,189.42.85.166,2773.9,2,4,21,0.62,16.64,1,1,1,1,mittel
BW-2025-00759,Körperverletzung,Smartphone,Freiburg,1,2025-08-09 02:00:00,1,Tablet,1&1,85043,36.4.140.167,844.5,2,1,16,0.202,3.85,0,0,0,1,niedrig
BW-2025-00760,Körperverletzung,Laptop,Heidelberg,0,2025-12-10 05:00:00,1,Laptop,1&1,97475,97.236.14.85,2103.24,1,2,4,0.292,4.58,0,0,1,0,niedrig
BW-2025-00761,Einbruchdiebstahl,Online-Plattform,Freiburg,1,2025-12-06 06:00:00,0,Tablet,Vodafone,93288,212.130.163.0,0.0,4,0,19,0.129,18.97,1,0,0,0,mittel
BW-2025-00762,Diebstahl,Fahrzeug,Pforzheim,0,2025-07-22 23:00:00,1,Laptop,Telekom,85172,113.235.67.176,2065.34,2,1,23,0.173,7.91,0,1,1,1,niedrig
BW-2025-00763,Raub,Laptop,Karlsruhe,1,2025-07-06 14:00:00,0,Desktop PC,O2,18817,156.1.113.210,2317.05,1,0,13,0.384,0.0,1,0,1,0,niedrig
BW-2025-00764,Körperverletzung,Messer,Heidelberg,0,2025-07-26 01:00:00,1,Laptop,Telekom,76144,216.219.63.158,5104.87,1,0,18,0.989,0.0,0,1,0,1,mittel
BW-2025-00765,Cybercrime,Messer,Freiburg,1,2025-10-02 15:00:00,0,Android Smartphone,1&1,42933,170.253.161.231,2250.4,1,0,24,0.95,8.15,0,1,0,0,mittel
BW-2025-00766,Körperverletzung,Brecheisen,Stuttgart,1,2025-12-07 18:00:00,0,Desktop PC,Vodafone,37912,180.42.152.128,998.43,1,1,0,0.659,22.33,1,0,1,0,mittel
BW-2025-00767,Körperverletzung,Online-Plattform,Ulm,0,2025-12-23 12:00:00,0,Desktop PC,Telekom,36299,104.65.26.197,3869.55,4,3,47,1.0,4.59,1,1,0,0,mittel
BW-2025-00768,Körperverletzung,Brecheisen,Heidelberg,0,2025-10-25 05:00:00,1,Android Smartphone,O2,63773,92.147.65.45,2044.85,2,0,27,0.412,9.62,0,1,0,0,mittel
BW-2025-00769,Diebstahl,Fahrzeug,Ulm,0,2025-04-20 15:00:00,0,Laptop,O2,43612,186.213.185.11,1870.12,2,5,64,0.677,0.0,0,1,0,0,hoch
BW-2025-00770,Raub,Messer,Heidelberg,0,2025-05-12 00:00:00,1,iPhone,Vodafone,13631,73.222.195.142,1041.63,2,0,3,0.147,5.56,0,1,0,0,niedrig
BW-2025-00771,Cybercrime,keines,Heilbronn,1,2025-10-16 02:00:00,1,Desktop PC,1&1,94793,20.121.19.160,565.32,1,5,28,0.495,7.26,1,0,0,0,mittel
BW-2025-00772,Raub,Brecheisen,Pforzheim,0,2025-06-26 09:00:00,0,Android Smartphone,Telekom,46408,179.158.164.223,4899.0,3,4,49,0.913,31.12,1,1,1,0,hoch
BW-2025-00773,Einbruchdiebstahl,Smartphone,Heilbronn,1,2025-02-27 07:00:00,0,iPhone,Telekom,51144,165.2.112.218,2750.74,2,0,13,0.672,18.08,1,0,0,1,mittel
BW-2025-00774,Cybercrime,Laptop,Ulm,0,2025-09-28 22:00:00,1,Laptop,Telekom,28423,71.109.49.115,7214.08,4,5,15,0.813,4.67,1,0,0,0,hoch
BW-2025-00775,Diebstahl,Laptop,Pforzheim,0,2025-06-12 12:00:00,0,Tablet,Telekom,88619,42.77.136.206,1733.82,2,2,24,0.195,1.39,0,0,1,0,niedrig
BW-2025-00776,Drogenhandel,Phishing-Mail,Ulm,0,2025-05-29 19:00:00,0,Android Smartphone,1&1,28910,38.88.41.201,8432.76,3,1,43,0.706,18.95,1,0,1,0,mittel
BW-2025-00777,Einbruchdiebstahl,Fahrzeug,Pforzheim,0,2025-06-23 14:00:00,0,Tablet,1&1,87264,25.81.32.131,620.78,3,2,20,0.232,1.96,1,0,1,0,niedrig
BW-2025-00778,Körperverletzung,Phishing-Mail,Karlsruhe,1,2025-11-21 04:00:00,1,Laptop,1&1,99487,74.16.147.140,14.56,2,0,0,0.374,1.91,0,1,0,0,niedrig
BW-2025-00779,Cybercrime,Brecheisen,Freiburg,1,2025-07-30 09:00:00,0,Tablet,O2,12762,176.56.198.167,320.52,1,0,8,0.39,2.59,0,0,1,1,niedrig
BW-2025-00780,Betrug,Smartphone,Heidelberg,0,2025-07-31 03:00:00,1,Laptop,1&1,93748,190.91.159.120,13441.54,3,5,49,0.566,41.83,1,1,0,1,hoch
BW-2025-00781,Drogenhandel,Laptop,Heidelberg,0,2025-01-06 08:00:00,0,Tablet,1&1,61508,76.106.167.246,17350.0,3,7,44,0.667,38.14,1,1,0,0,hoch
BW-2025-00782,Cybercrime,Laptop,Heidelberg,0,2025-04-20 09:00:00,0,Laptop,Vodafone,67520,172.160.84.169,3745.19,2,1,0,0.179,0.0,0,0,0,0,niedrig
BW-2025-00783,Drogenhandel,Messer,Stuttgart,1,2025-12-02 15:00:00,0,Laptop,Telekom,71746,199.168.58.130,3157.53,1,1,43,0.832,14.71,0,0,1,0,mittel
BW-2025-00784,Sachbeschädigung,Phishing-Mail,Ulm,0,2025-06-28 03:00:00,1,iPhone,Vodafone,76366,27.253.113.100,3290.54,5,2,31,0.359,8.44,0,1,0,0,mittel
BW-2025-00785,Drogenhandel,Messer,Freiburg,1,2025-02-05 13:00:00,0,Tablet,Telekom,94066,175.63.104.58,4426.5,1,1,19,0.368,7.14,1,1,1,0,mittel
BW-2025-00786,Einbruchdiebstahl,keines,Mannheim,1,2025-05-17 14:00:00,0,iPhone,1&1,92352,89.56.93.3,1470.07,1,0,16,0.172,4.42,1,0,0,0,niedrig
BW-2025-00787,Drogenhandel,Laptop,Karlsruhe,1,2025-12-19 12:00:00,0,Android Smartphone,Vodafone,95089,206.94.161.138,3876.51,2,3,24,0.74,14.05,1,0,1,0,mittel
BW-2025-00788,Einbruchdiebstahl,Messer,Freiburg,1,2025-04-02 03:00:00,1,Tablet,1&1,44167,55.105.31.4,1100.76,2,2,22,0.261,5.41,0,0,0,0,niedrig
BW-2025-00789,Drogenhandel,Online-Plattform,Heidelberg,0,2025-09-08 22:00:00,1,iPhone,1&1,33840,111.188.8.207,0.0,3,1,26,0.556,8.95,1,1,1,1,mittel
BW-2025-00790,Sachbeschädigung,Fahrzeug,Stuttgart,1,2025-03-02 17:00:00,0,iPhone,Vodafone,70610,61.193.146.241,13172.34,4,2,9,0.601,16.23,1,1,0,1,hoch
BW-2025-00791,Cybercrime,Brecheisen,Stuttgart,1,2025-06-27 14:00:00,0,Tablet,1&1,29562,33.204.184.19,0.0,1,5,25,0.554,20.08,1,1,1,1,hoch
BW-2025-00792,Drogenhandel,Brecheisen,Karlsruhe,1,2025-11-06 17:00:00,0,iPhone,1&1,98291,137.128.141.5,6350.63,1,3,36,0.361,8.91,0,0,0,0,mittel
BW-2025-00793,Diebstahl,Fahrzeug,Heidelberg,0,2025-07-16 13:00:00,0,Android Smartphone,O2,74771,108.207.145.251,4203.03,2,1,46,0.244,9.27,0,0,0,0,mittel
BW-2025-00794,Einbruchdiebstahl,Messer,Heidelberg,0,2025-07-13 04:00:00,1,Desktop PC,Vodafone,98760,59.122.26.203,1924.88,1,1,38,0.545,13.77,1,1,1,1,mittel
BW-2025-00795,Sachbeschädigung,Brecheisen,Ulm,0,2025-07-18 02:00:00,1,Android Smartphone,Telekom,44314,71.72.201.54,7661.6,3,1,24,0.586,3.78,1,1,0,0,mittel
BW-2025-00796,Körperverletzung,Fahrzeug,Freiburg,1,2025-02-28 12:00:00,0,Desktop PC,1&1,11352,131.8.160.4,5476.9,2,2,21,0.614,8.46,1,1,1,0,mittel
BW-2025-00797,Einbruchdiebstahl,Phishing-Mail,Ulm,0,2025-10-16 23:00:00,1,Android Smartphone,1&1,88275,76.152.0.41,6688.43,3,5,23,0.803,0.02,0,0,0,1,mittel
BW-2025-00798,Diebstahl,Laptop,Stuttgart,1,2025-06-10 07:00:00,0,iPhone,O2,71726,101.179.131.201,3748.68,2,1,41,0.561,14.09,0,0,0,1,mittel
BW-2025-00799,Betrug,Smartphone,Pforzheim,0,2025-07-26 12:00:00,0,Desktop PC,1&1,61733,182.215.211.241,1985.25,1,0,22,0.466,12.31,0,1,0,0,niedrig
BW-2025-00800,Drogenhandel,Brecheisen,Stuttgart,1,2025-06-27 16:00:00,0,Desktop PC,Vodafone,32264,139.245.139.129,0.0,2,0,8,0.261,2.11,0,0,0,1,niedrig
BW-2025-00801,Körperverletzung,Phishing-Mail,Heilbronn,1,2025-08-05 14:00:00,0,Android Smartphone,Telekom,79523,121.212.122.109,1721.73,1,2,30,0.847,0.0,1,0,0,0,mittel
BW-2025-00802,Einbruchdiebstahl,Online-Plattform,Karlsruhe,1,2025-03-29 07:00:00,0,Laptop,Telekom,75432,82.239.168.134,1853.55,2,0,12,0.395,4.92,0,1,0,0,niedrig
BW-2025-00803,Drogenhandel,Messer,Pforzheim,0,2025-12-19 22:00:00,1,Laptop,O2,51026,122.142.249.120,1815.13,3,2,35,0.733,4.08,1,1,1,1,mittel
BW-2025-00804,Einbruchdiebstahl,Phishing-Mail,Heilbronn,1,2025-02-06 07:00:00,0,Android Smartphone,1&1,34762,49.12.3.126,991.35,3,0,13,0.343,6.87,0,1,1,0,niedrig
BW-2025-00805,Betrug,Fahrzeug,Mannheim,1,2025-06-27 15:00:00,0,iPhone,1&1,31437,191.185.251.115,5277.75,1,0,6,0.371,9.71,0,1,1,0,niedrig
BW-2025-00806,Körperverletzung,Messer,Karlsruhe,1,2025-10-29 09:00:00,0,Tablet,Telekom,56729,192.130.239.12,577.63,3,0,14,0.233,0.0,1,1,0,0,niedrig
BW-2025-00807,Körperverletzung,keines,Heilbronn,1,2025-03-26 09:00:00,0,iPhone,Vodafone,55823,34.244.184.93,4633.05,3,1,53,0.501,12.45,1,1,1,1,hoch
BW-2025-00808,Raub,Online-Plattform,Mannheim,1,2025-05-25 23:00:00,1,Android Smartphone,O2,86486,12.14.98.43,3771.0,1,2,19,0.777,8.1,1,1,0,0,mittel
BW-2025-00809,Einbruchdiebstahl,Messer,Karlsruhe,1,2025-03-06 09:00:00,0,Android Smartphone,1&1,53077,17.165.116.236,6936.21,1,0,34,0.95,5.3,1,1,1,1,mittel
BW-2025-00810,Cybercrime,Laptop,Ulm,0,2025-08-09 20:00:00,0,Laptop,Telekom,30155,18.100.81.211,1567.36,3,2,26,0.264,1.11,1,0,1,1,niedrig
BW-2025-00811,Diebstahl,keines,Heilbronn,1,2025-01-04 23:00:00,1,Tablet,O2,53178,22.57.142.137,1366.63,1,1,30,0.235,2.94,0,0,0,0,niedrig
BW-2025-00812,Körperverletzung,Phishing-Mail,Mannheim,1,2025-07-13 03:00:00,1,Android Smartphone,Telekom,52358,215.83.92.62,11887.66,4,5,14,0.459,43.69,1,1,1,0,hoch
BW-2025-00813,Betrug,Laptop,Ulm,0,2025-06-24 04:00:00,1,iPhone,1&1,33332,72.117.228.35,7603.57,3,2,32,0.699,9.31,1,1,0,0,mittel
BW-2025-00814,Sachbeschädigung,Laptop,Stuttgart,1,2025-09-23 05:00:00,1,Android Smartphone,Vodafone,62742,83.241.142.237,5308.96,1,3,24,0.793,9.91,1,1,1,0,mittel
BW-2025-00815,Einbruchdiebstahl,Laptop,Pforzheim,0,2025-07-31 16:00:00,0,Tablet,1&1,99779,165.127.222.35,4150.43,3,2,40,0.249,6.66,0,1,1,1,mittel
BW-2025-00816,Einbruchdiebstahl,Phishing-Mail,Karlsruhe,1,2025-12-01 05:00:00,1,Laptop,Vodafone,68385,110.89.213.206,3358.03,1,1,34,0.601,2.06,0,1,0,1,mittel
BW-2025-00817,Körperverletzung,Online-Plattform,Ulm,0,2025-09-09 09:00:00,0,iPhone,1&1,90460,58.181.4.1,2410.25,1,2,11,0.706,10.12,0,0,1,0,mittel
BW-2025-00818,Sachbeschädigung,Messer,Karlsruhe,1,2025-11-13 10:00:00,0,iPhone,O2,98662,68.103.38.170,2192.52,1,4,15,0.088,10.52,0,0,0,1,niedrig
BW-2025-00819,Einbruchdiebstahl,keines,Karlsruhe,1,2025-10-26 13:00:00,0,Laptop,1&1,20378,216.50.8.120,1644.41,2,0,21,0.439,0.0,1,0,1,0,niedrig
BW-2025-00820,Körperverletzung,Online-Plattform,Mannheim,1,2025-06-19 17:00:00,0,Android Smartphone,O2,78562,120.127.212.226,4608.23,2,3,26,0.692,0.0,1,0,1,1,mittel
BW-2025-00821,Cybercrime,Smartphone,Karlsruhe,1,2025-12-15 14:00:00,0,iPhone,Telekom,65694,116.187.163.196,3193.19,1,0,17,0.246,5.18,1,0,0,0,niedrig
BW-2025-00822,Diebstahl,keines,Pforzheim,0,2025-02-25 19:00:00,0,Laptop,O2,75987,15.42.47.100,4218.18,3,1,34,0.543,14.98,1,0,1,0,mittel
BW-2025-00823,Diebstahl,keines,Mannheim,1,2025-01-31 21:00:00,0,Android Smartphone,1&1,20917,117.143.118.84,113.04,1,1,16,0.378,4.78,1,0,1,0,niedrig
BW-2025-00824,Cybercrime,Phishing-Mail,Heilbronn,1,2025-08-22 00:00:00,1,Tablet,O2,34535,65.8.147.178,916.16,1,0,29,0.575,12.16,0,0,0,1,niedrig
BW-2025-00825,Einbruchdiebstahl,Laptop,Pforzheim,0,2025-12-31 19:00:00,0,iPhone,1&1,12348,12.127.49.159,1775.1,1,2,10,0.152,6.93,0,1,1,0,niedrig
BW-2025-00826,Sachbeschädigung,Laptop,Stuttgart,1,2025-11-11 03:00:00,1,Android Smartphone,1&1,63096,179.96.37.191,1623.97,1,1,37,0.474,13.62,1,0,0,0,mittel
BW-2025-00827,Körperverletzung,Online-Plattform,Freiburg,1,2025-03-01 19:00:00,0,Tablet,O2,26395,45.150.211.246,7003.75,2,1,22,0.581,0.69,1,1,0,1,mittel
BW-2025-00828,Betrug,Fahrzeug,Karlsruhe,1,2025-01-19 07:00:00,0,iPhone,Vodafone,37424,134.42.127.16,813.9,1,0,24,0.727,0.12,1,0,1,0,niedrig
BW-2025-00829,Einbruchdiebstahl,Fahrzeug,Ulm,0,2025-02-28 18:00:00,0,Desktop PC,Vodafone,49441,208.12.113.244,9911.6,5,1,34,0.901,14.4,1,1,1,1,hoch
BW-2025-00830,Körperverletzung,Brecheisen,Heilbronn,1,2025-03-21 12:00:00,0,Tablet,Telekom,31771,50.5.36.203,374.24,4,1,10,0.236,7.12,0,1,0,1,niedrig
BW-2025-00831,Körperverletzung,keines,Heilbronn,1,2025-06-15 15:00:00,0,iPhone,1&1,36389,86.122.18.62,1991.21,1,2,25,0.236,8.52,1,0,0,0,niedrig
