case_id,deliktart,tatmittel,tatort_stadt,tatzeit,geraet_typ,mobilfunk_provider,cell_id,ip_adresse,schadenshoehe_eur,anzahl_verdaechtige,vorstrafen_bekannt,kommunikation_events,digitale_spuren,gps_daten_vorhanden,video_cctv,osint_hinweise,risiko_klasse
BW-2025-00793,Diebstahl,keines,Karlsruhe,2025-07-12 19:00:00,iPhone,Vodafone,74781,103.132.136.219,3722.6,2,2,13,1,0,0,0,mittel
BW-2025-00794,Sachbeschädigung,Laptop,Heilbronn,2025-02-20 05:00:00,iPhone,1&1,59185,91.71.26.61,0.0,1,3,40,1,0,0,1,mittel
BW-2025-00795,Körperverletzung,Brecheisen,Mannheim,2025-05-02 23:00:00,Laptop,Telekom,73427,168.47.110.118,6215.74,1,3,38,0,0,1,1,mittel
BW-2025-00796,Betrug,Brecheisen,Pforzheim,2025-01-21 04:00:00,iPhone,Vodafone,25045,66.138.139.166,0.0,1,0,1,0,0,0,1,niedrig
BW-2025-00797,Drogenhandel,Brecheisen,Heidelberg,2025-07-02 16:00:00,iPhone,Vodafone,55685,192.68.247.12,0.0,1,2,35,1,1,0,0,mittel
BW-2025-00798,Cybercrime,keines,Heilbronn,2025-05-12 19:00:00,Tablet,1&1,61488,37.87.76.238,0.0,1,0,37,1,0,0,1,niedrig
BW-2025-00799,Cybercrime,Brecheisen,Heidelberg,2025-11-01 13:00:00,Tablet,1&1,89599,109.15.74.244,0.0,1,2,27,1,1,1,0,mittel
BW-2025-00800,Raub,Phishing-Mail,Freiburg,2025-04-25 04:00:00,iPhone,1&1,89152,222.161.184.138,10897.2,2,1,41,0,1,1,1,mittel
BW-2025-00801,Drogenhandel,Messer,Stuttgart,2025-08-09 06:00:00,iPhone,Vodafone,19521,66.22.79.49,4013.69,2,1,42,1,0,1,0,mittel
BW-2025-00802,Drogenhandel,Phishing-Mail,Mannheim,2025-01-07 13:00:00,Laptop,Telekom,70997,156.69.170.56,3910.48,3,2,50,1,0,1,0,mittel
BW-2025-00803,Drogenhandel,Fahrzeug,Karlsruhe,2025-05-25 20:00:00,Tablet,O2,85228,176.113.245.66,1656.31,2,3,26,0,0,1,0,mittel
BW-2025-00804,Sachbeschädigung,Phishing-Mail,Freiburg,2025-02-03 21:00:00,Android Smartphone,Vodafone,65212,41.135.194.126,6295.06,1,0,7,1,1,0,1,mittel
BW-2025-00805,Körperverletzung,Brecheisen,Freiburg,2025-06-11 09:00:00,Desktop PC,1&1,70525,83.204.50.198,2745.35,3,1,8,0,1,0,0,mittel
BW-2025-00806,Sachbeschädigung,Smartphone,Stuttgart,2025-02-17 09:00:00,Laptop,Telekom,46002,92.51.87.123,0.0,2,0,48,1,0,1,1,niedrig
BW-2025-00807,Drogenhandel,Messer,Karlsruhe,2025-12-04 02:00:00,Desktop PC,O2,74662,175.30.241.17,9784.35,1,1,7,0,1,1,1,mittel
BW-2025-00808,Drogenhandel,Laptop,Stuttgart,2025-01-08 02:00:00,Android Smartphone,Telekom,39667,54.145.170.206,9060.01,1,0,5,0,0,1,1,mittel
BW-2025-00809,Raub,Phishing-Mail,Stuttgart,2025-01-30 09:00:00,iPhone,O2,44567,95.78.231.67,10422.66,3,1,44,0,0,1,0,mittel
BW-2025-00810,Sachbeschädigung,Online-Plattform,Mannheim,2025-03-23 20:00:00,Android Smartphone,1&1,93480,125.96.40.47,0.0,2,1,42,0,1,0,1,niedrig
BW-2025-00811,Diebstahl,Fahrzeug,Heilbronn,2025-08-08 18:00:00,Tablet,O2,48828,193.29.23.10,0.0,1,0,5,1,0,0,1,niedrig
BW-2025-00812,Drogenhandel,Fahrzeug,Heidelberg,2025-12-04 15:00:00,iPhone,Telekom,71361,220.137.247.80,9732.46,1,1,24,0,0,0,0,mittel
BW-2025-00813,Raub,keines,Karlsruhe,2025-12-27 04:00:00,Laptop,Vodafone,76127,38.12.144.146,0.0,1,0,8,1,1,1,0,niedrig
BW-2025-00814,Raub,Phishing-Mail,Ulm,2025-10-01 04:00:00,Tablet,Vodafone,31521,186.175.32.236,7719.18,3,0,19,0,0,1,1,mittel
BW-2025-00815,Diebstahl,Brecheisen,Heilbronn,2025-06-14 05:00:00,iPhone,Telekom,13746,132.234.228.97,1318.52,1,3,42,0,1,0,1,mittel
BW-2025-00816,Körperverletzung,Phishing-Mail,Pforzheim,2025-08-30 22:00:00,iPhone,Telekom,75823,121.76.21.1,3375.67,1,1,32,1,0,0,1,mittel
BW-2025-00817,Drogenhandel,Smartphone,Heilbronn,2025-03-08 18:00:00,Laptop,O2,48535,59.127.197.118,2179.12,2,1,25,0,1,1,0,niedrig
BW-2025-00818,Einbruchdiebstahl,Online-Plattform,Heilbronn,2025-03-16 12:00:00,Desktop PC,1&1,25097,24.154.111.206,3435.73,1,2,2,0,0,0,0,mittel
BW-2025-00819,Cybercrime,Fahrzeug,Karlsruhe,2025-07-08 01:00:00,Desktop PC,Telekom,23278,67.74.153.103,7281.97,1,0,46,0,1,1,1,mittel
BW-2025-00820,Cybercrime,keines,Heidelberg,2025-08-26 07:00:00,Android Smartphone,Vodafone,34258,139.212.88.185,1912.13,2,1,44,1,1,0,0,mittel
BW-2025-00821,Körperverletzung,Online-Plattform,Heidelberg,2025-02-17 09:00:00,Android Smartphone,O2,28590,14.66.150.250,8446.1,1,1,42,0,0,1,1,mittel
BW-2025-00822,Körperverletzung,Messer,Freiburg,2025-06-30 02:00:00,iPhone,Vodafone,72105,160.73.230.49,5860.48,1,1,0,0,0,0,1,mittel
BW-2025-00823,Körperverletzung,Fahrzeug,Heilbronn,2025-01-12 20:00:00,iPhone,Telekom,22308,36.153.27.57,0.0,1,1,19,1,0,0,0,niedrig
BW-2025-00824,Drogenhandel,keines,Heilbronn,2025-11-29 02:00:00,Laptop,O2,56219,88.23.30.188,6048.12,1,0,45,1,1,1,0,mittel
BW-2025-00825,Drogenhandel,keines,Karlsruhe,2025-04-11 23:00:00,Laptop,Telekom,75251,18.233.94.109,0.0,1,1,15,1,0,0,1,niedrig
BW-2025-00826,Sachbeschädigung,Phishing-Mail,Heidelberg,2025-09-15 21:00:00,iPhone,Vodafone,44774,184.215.75.15,0.0,2,3,22,0,1,1,0,mittel
BW-2025-00827,Drogenhandel,Messer,Ulm,2025-05-11 02:00:00,Laptop,O2,69641,156.16.201.253,934.09,1,1,50,0,1,0,1,niedrig
BW-2025-00828,Drogenhandel,Online-Plattform,Karlsruhe,2025-04-11 10:00:00,iPhone,1&1,49799,135.160.140.222,1245.34,2,0,18,1,0,1,0,niedrig
BW-2025-00829,Diebstahl,Online-Plattform,Stuttgart,2025-05-29 08:00:00,Tablet,Telekom,50084,12.77.152.41,10055.08,1,0,27,1,0,0,1,mittel
BW-2025-00830,Drogenhandel,Smartphone,Stuttgart,2025-08-28 01:00:00,Laptop,Vodafone,28696,198.169.94.196,0.0,2,2,12,1,0,0,1,mittel
BW-2025-00831,Sachbeschädigung,Laptop,Pforzheim,2025-11-20 00:00:00,Android Smartphone,Telekom,62312,36.31.158.5,888.86,1,0,16,1,0,1,1,niedrig
BW-2025-00832,Cybercrime,Online-Plattform,Mannheim,2025-08-09 03:00:00,Desktop PC,1&1,64566,152.229.138.136,7388.91,2,2,12,0,0,1,0,mittel
BW-2025-00833,Cybercrime,Online-Plattform,Karlsruhe,2025-05-06 04:00:00,Laptop,1&1,79018,124.32.114.30,5168.03,1,1,44,1,1,0,0,mittel
BW-2025-00834,Drogenhandel,Phishing-Mail,Heilbronn,2025-11-15 11:00:00,Laptop,1&1,83257,17.195.153.142,1304.85,1,1,49,1,1,1,0,niedrig
BW-2025-00835,Sachbeschädigung,Laptop,Mannheim,2025-06-15 15:00:00,Desktop PC,O2,61466,43.61.84.201,5723.51,3,2,25,1,0,1,0,mittel
BW-2025-00836,Betrug,keines,Heilbronn,2025-02-07 08:00:00,iPhone,Telekom,48086,155.192.230.7,13267.43,1,1,30,1,0,1,0,mittel
BW-2025-00837,Drogenhandel,Smartphone,Karlsruhe,2025-05-20 23:00:00,Desktop PC,Telekom,98562,174.193.74.83,6207.2,1,1,9,0,1,0,0,mittel
BW-2025-00838,Cybercrime,Online-Plattform,Stuttgart,2025-03-20 07:00:00,Tablet,Vodafone,78134,35.204.14.41,3833.29,2,3,15,0,0,0,0,mittel
BW-2025-00839,Raub,Laptop,Heilbronn,2025-09-24 17:00:00,iPhone,1&1,73402,58.29.128.234,0.0,1,1,15,0,0,1,1,niedrig
BW-2025-00840,Cybercrime,keines,Karlsruhe,2025-01-15 18:00:00,Tablet,Vodafone,77045,200.221.189.54,7051.79,2,1,44,0,0,0,0,mittel
BW-2025-00841,Raub,keines,Heilbronn,2025-03-10 06:00:00,Laptop,O2,60570,189.153.94.24,10502.51,3,2,6,1,1,1,1,hoch
BW-2025-00842,Körperverletzung,Messer,Ulm,2025-07-13 11:00:00,Android Smartphone,Telekom,86092,88.129.200.89,7130.85,1,0,2,1,0,1,0,mittel
BW-2025-00843,Körperverletzung,Smartphone,Freiburg,2025-11-09 21:00:00,Android Smartphone,1&1,75619,139.210.21.123,0.0,2,2,13,1,0,0,1,mittel
BW-2025-00844,Drogenhandel,Messer,Karlsruhe,2025-08-29 04:00:00,Android Smartphone,Vodafone,96303,88.140.208.25,7827.99,2,0,25,1,1,0,1,mittel
BW-2025-00845,Diebstahl,keines,Ulm,2025-12-13 02:00:00,Tablet,Vodafone,86610,169.18.215.207,0.0,3,2,25,1,0,1,1,mittel
BW-2025-00846,Diebstahl,Smartphone,Stuttgart,2025-03-07 21:00:00,Android Smartphone,Vodafone,40347,208.144.248.81,1574.56,2,0,46,0,1,1,1,niedrig
BW-2025-00847,Raub,Laptop,Mannheim,2025-02-13 22:00:00,Tablet,1&1,19552,124.8.2.42,0.0,4,1,48,0,1,0,0,niedrig
BW-2025-00848,Drogenhandel,Smartphone,Mannheim,2025-11-03 20:00:00,Laptop,Telekom,43095,136.184.237.113,7533.5,1,1,28,1,0,0,0,mittel
BW-2025-00849,Cybercrime,Fahrzeug,Heidelberg,2025-12-27 19:00:00,Android Smartphone,1&1,36678,19.130.93.20,3831.2,3,2,8,0,0,0,0,mittel
BW-2025-00850,Betrug,Phishing-Mail,Ulm,2025-08-21 14:00:00,Desktop PC,Telekom,84759,222.220.0.238,3883.37,1,2,30,0,1,0,0,mittel
BW-2025-00851,Drogenhandel,Phishing-Mail,Mannheim,2025-10-19 20:00:00,iPhone,1&1,77796,87.88.154.142,4985.88,1,1,6,1,0,0,0,mittel
BW-2025-00852,Diebstahl,keines,Heidelberg,2025-01-16 09:00:00,iPhone,O2,56911,28.101.91.30,5714.61,2,4,10,0,1,1,1,hoch
BW-2025-00853,Cybercrime,Laptop,Heidelberg,2025-09-30 12:00:00,Desktop PC,O2,95620,18.172.163.254,5936.91,1,2,2,0,0,1,1,mittel
BW-2025-00854,Drogenhandel,Messer,Pforzheim,2025-02-10 13:00:00,Android Smartphone,O2,40882,137.89.160.209,0.0,3,2,4,0,0,1,0,mittel
BW-2025-00855,Betrug,Phishing-Mail,Karlsruhe,2025-11-23 20:00:00,Tablet,Telekom,14666,138.32.246.97,0.0,2,2,32,0,1,0,0,niedrig
BW-2025-00856,Raub,Phishing-Mail,Ulm,2025-06-05 11:00:00,Tablet,O2,80016,166.174.253.158,0.0,3,0,24,0,0,0,0,niedrig
BW-2025-00857,Betrug,keines,Stuttgart,2025-03-27 11:00:00,Tablet,1&1,67403,41.52.194.154,3111.86,1,3,39,1,1,0,0,mittel
BW-2025-00858,Drogenhandel,Phishing-Mail,Heidelberg,2025-02-09 13:00:00,Laptop,1&1,39769,116.190.168.201,3446.12,1,1,47,0,0,0,0,niedrig
BW-2025-00859,Betrug,Smartphone,Heidelberg,2025-02-08 16:00:00,iPhone,Telekom,15730,91.106.141.211,0.0,1,0,22,0,1,0,1,niedrig
BW-2025-00860,Raub,Online-Plattform,Mannheim,2025-11-23 19:00:00,Desktop PC,1&1,81256,63.179.77.203,175.2,1,0,31,0,0,0,1,niedrig
BW-2025-00861,Drogenhandel,Fahrzeug,Heilbronn,2025-07-19 19:00:00,Laptop,O2,17077,99.189.25.218,2858.19,2,3,26,0,1,1,0,mittel
BW-2025-00862,Körperverletzung,Online-Plattform,Karlsruhe,2025-12-22 15:00:00,Android Smartphone,Vodafone,58809,196.147.192.65,471.24,3,1,50,0,1,0,0,niedrig
BW-2025-00863,Einbruchdiebstahl,Smartphone,Heidelberg,2025-03-19 23:00:00,Tablet,1&1,46433,161.150.232.51,8426.8,3,1,24,0,1,0,1,mittel
BW-2025-00864,Cybercrime,Laptop,Stuttgart,2025-12-05 03:00:00,Laptop,1&1,15821,68.117.116.51,0.0,2,3,13,0,1,1,1,mittel
BW-2025-00865,Sachbeschädigung,Brecheisen,Ulm,2025-07-28 07:00:00,Desktop PC,Telekom,44410,218.108.33.67,2999.46,3,2,48,0,1,0,1,mittel
BW-2025-00866,Raub,Smartphone,Freiburg,2025-10-19 20:00:00,Desktop PC,1&1,80092,129.168.26.39,12387.21,1,1,27,0,0,1,1,mittel
BW-2025-00867,Cybercrime,Brecheisen,Ulm,2025-04-01 00:00:00,Tablet,Vodafone,42759,208.118.124.116,2757.43,1,2,34,0,1,1,0,mittel
BW-2025-00868,Cybercrime,Phishing-Mail,Ulm,2025-09-04 22:00:00,iPhone,O2,50225,156.133.90.189,8312.21,4,0,42,1,1,0,0,mittel
BW-2025-00869,Drogenhandel,Online-Plattform,Mannheim,2025-01-12 18:00:00,Tablet,1&1,57018,133.238.231.223,7967.45,2,0,40,1,0,1,0,mittel
BW-2025-00870,Raub,Messer,Stuttgart,2025-07-08 17:00:00,Desktop PC,Telekom,43817,207.23.14.189,11868.89,2,0,50,1,0,1,0,mittel
BW-2025-00871,Cybercrime,Online-Plattform,Heilbronn,2025-04-30 02:00:00,Android Smartphone,Vodafone,95799,20.219.64.169,7111.97,1,4,11,0,0,0,0,mittel
BW-2025-00872,Körperverletzung,Phishing-Mail,Stuttgart,2025-02-11 12:00:00,Desktop PC,Vodafone,80836,194.227.198.21,663.79,4,0,2,1,1,0,1,mittel
BW-2025-00873,Raub,Phishing-Mail,Karlsruhe,2025-03-19 06:00:00,iPhone,1&1,84758,106.17.104.57,5262.53,3,2,43,0,0,0,1,mittel
BW-2025-00874,Sachbeschädigung,Laptop,Ulm,2025-01-17 20:00:00,Laptop,Vodafone,95456,106.237.92.183,1316.19,2,2,30,1,1,1,1,mittel
BW-2025-00875,Cybercrime,Smartphone,Mannheim,2025-07-18 13:00:00,Laptop,Telekom,51039,141.195.137.43,0.0,3,2,45,0,0,0,0,mittel
BW-2025-00876,Drogenhandel,Fahrzeug,Ulm,2025-04-13 10:00:00,Desktop PC,Telekom,84108,139.229.27.61,3981.11,1,2,36,1,0,0,0,mittel
BW-2025-00877,Sachbeschädigung,Laptop,Stuttgart,2025-12-25 00:00:00,Desktop PC,1&1,85398,86.6.83.226,3353.6,1,0,15,1,1,1,0,niedrig
BW-2025-00878,Drogenhandel,Fahrzeug,Freiburg,2025-08-03 21:00:00,Android Smartphone,1&1,57432,31.102.145.137,0.0,1,1,22,0,0,1,1,niedrig
BW-2025-00879,Diebstahl,Phishing-Mail,Heilbronn,2025-11-03 11:00:00,Desktop PC,Vodafone,63427,183.146.39.90,2040.02,3,1,37,1,0,0,0,mittel
BW-2025-00880,Einbruchdiebstahl,Online-Plattform,Pforzheim,2025-03-22 12:00:00,Laptop,O2,85499,137.131.232.21,11967.75,1,0,40,0,1,1,0,mittel
BW-2025-00881,Raub,Brecheisen,Heilbronn,2025-03-24 11:00:00,iPhone,Vodafone,26567,19.185.46.212,4802.17,2,0,27,1,1,1,0,mittel
BW-2025-00882,Betrug,Brecheisen,Karlsruhe,2025-10-16 07:00:00,Android Smartphone,1&1,48455,41.120.186.2,14000.62,1,1,21,1,0,1,0,mittel
BW-2025-00883,Drogenhandel,Laptop,Stuttgart,2025-11-03 10:00:00,iPhone,O2,72535,190.58.166.185,0.0,1,1,8,1,1,1,1,niedrig
BW-2025-00884,Einbruchdiebstahl,Laptop,Mannheim,2025-11-06 14:00:00,iPhone,O2,76672,195.247.239.72,0.0,2,0,37,1,1,1,0,niedrig
BW-2025-00885,Cybercrime,Laptop,Heidelberg,2025-08-21 20:00:00,Laptop,1&1,60340,92.142.88.253,12742.75,3,2,48,0,1,1,1,hoch
BW-2025-00886,Einbruchdiebstahl,Brecheisen,Stuttgart,2025-12-21 09:00:00,Android Smartphone,1&1,47328,53.100.69.211,3831.91,3,0,7,1,1,0,1,mittel
BW-2025-00887,Cybercrime,Online-Plattform,Heilbronn,2025-04-26 14:00:00,Tablet,Vodafone,97350,82.84.54.4,6877.36,2,1,9,1,1,0,0,mittel
BW-2025-00888,Diebstahl,Fahrzeug,Mannheim,2025-05-14 05:00:00,iPhone,Telekom,36626,83.38.128.249,2667.12,2,1,36,0,1,0,1,mittel
BW-2025-00889,Sachbeschädigung,keines,Mannheim,2025-03-16 19:00:00,Tablet,O2,44479,33.60.181.41,5275.15,3,1,8,0,1,1,1,mittel
BW-2025-00890,Cybercrime,Laptop,Freiburg,2025-02-20 18:00:00,iPhone,Vodafone,69436,172.112.146.12,13221.52,1,2,47,1,0,1,1,hoch
BW-2025-00891,Diebstahl,Phishing-Mail,Stuttgart,2025-12-22 20:00:00,Tablet,Telekom,42232,46.10.55.229,5518.1,1,0,37,1,0,0,0,niedrig
BW-2025-00892,Sachbeschädigung,Fahrzeug,Heidelberg,2025-04-14 09:00:00,Laptop,1&1,27274,61.213.173.135,4961.89,1,3,40,1,0,1,1,mittel
BW-2025-00893,Diebstahl,Fahrzeug,Stuttgart,2025-12-01 23:00:00,Tablet,Telekom,44481,168.6.90.232,0.0,1,2,24,0,0,0,1,niedrig
BW-2025-00894,Raub,Phishing-Mail,Heilbronn,2025-07-24 20:00:00,Desktop PC,Vodafone,92578,111.103.224.192,3592.4,1,2,38,0,1,1,1,mittel
BW-2025-00895,Drogenhandel,keines,Pforzheim,2025-03-18 17:00:00,iPhone,Vodafone,42426,180.148.61.20,266.91,2,3,27,1,1,1,1,mittel
BW-2025-00896,Diebstahl,Brecheisen,Heilbronn,2025-08-26 06:00:00,Laptop,Telekom,88781,116.121.5.234,4136.56,3,3,43,1,0,1,1,hoch
BW-2025-00897,Raub,Smartphone,Pforzheim,2025-10-07 05:00:00,Laptop,Vodafone,63900,111.49.95.194,5350.13,2,2,28,0,1,1,1,mittel
BW-2025-00898,Sachbeschädigung,Messer,Pforzheim,2025-11-28 10:00:00,iPhone,O2,68672,115.233.104.207,7963.17,4,0,14,0,1,0,1,mittel
BW-2025-00899,Einbruchdiebstahl,Fahrzeug,Karlsruhe,2025-03-30 05:00:00,Desktop PC,O2,53684,101.74.150.174,3654.85,1,2,49,0,0,1,0,mittel
BW-2025-00900,Diebstahl,Smartphone,Heidelberg,2025-04-18 04:00:00,Laptop,Vodafone,59005,95.221.82.140,333.71,2,1,26,1,0,1,0,niedrig
BW-2025-00901,Raub,Fahrzeug,Stuttgart,2025-12-26 11:00:00,iPhone,Telekom,30571,83.120.145.122,672.68,1,1,19,0,1,1,0,niedrig
BW-2025-00902,Betrug,Fahrzeug,Heidelberg,2025-03-26 09:00:00,iPhone,O2,21130,30.151.71.112,4287.88,1,1,4,1,1,0,1,mittel
BW-2025-00903,Sachbeschädigung,Smartphone,Stuttgart,2025-03-07 05:00:00,Desktop PC,Vodafone,65725,142.41.189.26,2110.04,2,1,47,1,0,1,1,mittel
BW-2025-00904,Betrug,Online-Plattform,Pforzheim,2025-03-10 01:00:00,Tablet,Vodafone,66299,34.210.239.231,3569.35,1,3,14,1,1,1,1,mittel
BW-2025-00905,Sachbeschädigung,Online-Plattform,Heilbronn,2025-09-19 01:00:00,Laptop,Vodafone,81641,193.238.161.207,12466.53,2,0,6,0,1,1,1,mittel
BW-2025-00906,Körperverletzung,Fahrzeug,Stuttgart,2025-11-02 05:00:00,Tablet,Vodafone,53572,47.206.49.96,954.54,1,0,40,1,1,0,1,niedrig
BW-2025-00907,Diebstahl,Laptop,Mannheim,2025-06-20 15:00:00,Android Smartphone,1&1,78603,196.24.166.232,0.0,2,2,36,0,0,1,1,mittel
BW-2025-00908,Raub,Smartphone,Heilbronn,2025-08-01 14:00:00,Laptop,1&1,84096,164.70.96.30,7400.17,1,0,26,1,0,0,1,mittel
BW-2025-00909,Betrug,Online-Plattform,Heidelberg,2025-12-08 04:00:00,Desktop PC,1&1,73307,142.177.193.236,0.0,3,1,35,1,0,1,1,mittel
BW-2025-00910,Diebstahl,Laptop,Ulm,2025-03-28 21:00:00,iPhone,1&1,35869,123.6.162.198,3496.75,2,1,7,0,0,0,0,niedrig
BW-2025-00911,Betrug,Messer,Heilbronn,2025-04-06 11:00:00,Android Smartphone,1&1,25411,122.123.147.231,0.0,1,0,18,1,1,0,1,niedrig
BW-2025-00912,Cybercrime,Phishing-Mail,Freiburg,2025-04-07 14:00:00,Desktop PC,Vodafone,71880,129.127.80.149,5232.9,1,2,13,1,0,1,1,mittel
BW-2025-00913,Drogenhandel,Brecheisen,Mannheim,2025-01-07 16:00:00,Desktop PC,1&1,71668,28.42.14.245,0.0,1,2,0,1,1,0,0,mittel
BW-2025-00914,Cybercrime,Fahrzeug,Heidelberg,2025-08-14 23:00:00,iPhone,1&1,18751,100.183.70.63,3203.5,2,0,40,0,0,1,0,niedrig
BW-2025-00915,Raub,Phishing-Mail,Stuttgart,2025-07-14 00:00:00,Android Smartphone,O2,43390,154.165.14.50,0.0,1,1,34,1,1,1,1,niedrig
BW-2025-00916,Raub,Laptop,Mannheim,2025-07-11 03:00:00,iPhone,Vodafone,78461,161.90.105.62,311.59,3,2,41,0,1,0,0,mittel
BW-2025-00917,Sachbeschädigung,Phishing-Mail,Pforzheim,2025-05-23 21:00:00,Desktop PC,1&1,21971,216.168.152.181,4956.47,2,1,39,0,0,0,0,mittel
BW-2025-00918,Einbruchdiebstahl,Brecheisen,Mannheim,2025-08-09 17:00:00,Tablet,Telekom,65758,181.51.25.188,0.0,2,1,30,0,0,0,1,niedrig
BW-2025-00919,Drogenhandel,Online-Plattform,Karlsruhe,2025-09-15 13:00:00,Android Smartphone,1&1,78417,92.37.18.98,5262.35,1,1,33,1,1,1,1,mittel
BW-2025-00920,Diebstahl,Fahrzeug,Mannheim,2025-10-26 11:00:00,Laptop,Vodafone,83125,122.119.64.39,0.0,3,0,41,1,1,1,0,niedrig
BW-2025-00921,Drogenhandel,Brecheisen,Stuttgart,2025-08-25 04:00:00,Laptop,1&1,59047,56.211.79.142,9156.44,1,1,47,1,0,0,1,mittel
BW-2025-00922,Betrug,Fahrzeug,Heilbronn,2025-01-04 19:00:00,Laptop,Vodafone,43260,139.183.16.166,8142.15,1,1,0,1,1,0,1,mittel
BW-2025-00923,Cybercrime,Smartphone,Pforzheim,2025-01-30 23:00:00,Tablet,1&1,71709,166.136.38.237,14564.58,1,1,40,1,1,0,0,mittel
BW-2025-00924,Körperverletzung,keines,Mannheim,2025-01-27 01:00:00,Tablet,Telekom,27255,32.51.254.130,8421.03,1,1,26,1,0,0,0,mittel
BW-2025-00925,Diebstahl,Smartphone,Heilbronn,2025-03-08 13:00:00,iPhone,O2,98079,92.4.218.12,5766.79,3,3,45,1,0,0,1,hoch
BW-2025-00926,Einbruchdiebstahl,Phishing-Mail,Stuttgart,2025-02-11 23:00:00,Tablet,1&1,21005,55.46.139.160,1208.36,1,1,28,0,0,0,1,niedrig
BW-2025-00927,Betrug,Online-Plattform,Heidelberg,2025-04-29 01:00:00,Desktop PC,1&1,25429,98.105.110.47,0.0,2,0,29,0,1,1,1,niedrig
BW-2025-00928,Diebstahl,keines,Karlsruhe,2025-05-05 14:00:00,iPhone,Telekom,32195,212.234.165.185,0.0,2,1,0,0,0,1,0,niedrig
BW-2025-00929,Raub,Phishing-Mail,Heilbronn,2025-07-30 02:00:00,iPhone,Vodafone,59716,191.182.199.2,5882.44,2,0,18,0,0,1,0,niedrig
BW-2025-00930,Einbruchdiebstahl,Online-Plattform,Mannheim,2025-10-10 14:00:00,Desktop PC,O2,33214,86.128.175.166,0.0,2,2,16,0,0,1,0,niedrig
BW-2025-00931,Körperverletzung,Online-Plattform,Karlsruhe,2025-09-06 05:00:00,Tablet,O2,86706,109.187.248.76,7312.74,2,0,9,1,1,0,0,mittel
BW-2025-00932,Raub,Messer,Freiburg,2025-08-22 14:00:00,Laptop,Vodafone,38607,130.186.105.241,7212.94,2,2,16,1,0,0,1,mittel
BW-2025-00933,Betrug,Laptop,Mannheim,2025-11-15 23:00:00,Tablet,Vodafone,52253,190.135.161.29,4443.54,2,1,6,1,1,1,0,mittel
BW-2025-00934,Drogenhandel,Smartphone,Mannheim,2025-08-17 11:00:00,Tablet,1&1,50144,52.169.178.215,0.0,1,0,29,1,0,0,1,niedrig
BW-2025-00935,Einbruchdiebstahl,Smartphone,Heilbronn,2025-10-24 22:00:00,Desktop PC,1&1,58918,164.215.84.119,5351.53,1,1,21,1,1,0,1,mittel
BW-2025-00936,Körperverletzung,Messer,Pforzheim,2025-12-13 02:00:00,iPhone,Vodafone,85692,113.151.143.119,0.0,2,0,37,0,1,1,1,niedrig
BW-2025-00937,Betrug,Brecheisen,Mannheim,2025-04-06 06:00:00,Laptop,Vodafone,50537,213.249.25.36,3320.64,1,0,49,0,1,0,0,niedrig
BW-2025-00938,Einbruchdiebstahl,Phishing-Mail,Heilbronn,2025-11-11 10:00:00,Tablet,Vodafone,49489,89.186.18.218,0.0,1,1,5,0,0,0,0,niedrig
BW-2025-00939,Einbruchdiebstahl,Fahrzeug,Heidelberg,2025-06-17 01:00:00,Tablet,Telekom,30883,99.63.9.125,9016.14,3,2,6,0,1,0,1,hoch
BW-2025-00940,Körperverletzung,Messer,Heidelberg,2025-11-13 09:00:00,Tablet,1&1,51727,206.86.222.226,13366.37,1,5,8,0,0,1,0,hoch
BW-2025-00941,Sachbeschädigung,Phishing-Mail,Pforzheim,2025-12-31 14:00:00,Tablet,1&1,39057,166.200.30.165,4512.65,1,0,11,0,1,1,0,niedrig
BW-2025-00942,Raub,Phishing-Mail,Freiburg,2025-09-29 19:00:00,Laptop,Telekom,34637,22.83.212.230,867.61,1,3,13,0,0,0,1,mittel
BW-2025-00943,Cybercrime,Messer,Karlsruhe,2025-05-03 19:00:00,Laptop,1&1,60700,183.222.175.205,6563.08,2,1,30,1,0,1,1,mittel
BW-2025-00944,Betrug,Online-Plattform,Ulm,2025-09-29 20:00:00,Android Smartphone,Vodafone,99923,198.144.77.254,5518.65,2,1,6,0,1,0,1,mittel
BW-2025-00945,Sachbeschädigung,Smartphone,Mannheim,2025-12-13 02:00:00,Laptop,Vodafone,95697,182.145.229.1,6420.53,3,2,25,1,1,0,1,hoch
BW-2025-00946,Sachbeschädigung,Smartphone,Pforzheim,2025-03-21 03:00:00,Tablet,O2,80126,104.103.149.21,8376.43,3,1,7,1,1,1,1,mittel
BW-2025-00947,Einbruchdiebstahl,Messer,Ulm,2025-01-05 17:00:00,iPhone,Vodafone,67001,23.109.90.113,0.0,2,2,29,1,1,0,1,mittel
BW-2025-00948,Cybercrime,Smartphone,Karlsruhe,2025-09-08 14:00:00,Tablet,1&1,54231,183.204.142.112,743.84,1,0,18,0,1,1,1,niedrig
BW-2025-00949,Betrug,Online-Plattform,Mannheim,2025-10-12 17:00:00,Laptop,O2,93359,20.30.17.223,5683.99,1,2,38,0,1,1,1,mittel
BW-2025-00950,Diebstahl,Phishing-Mail,Stuttgart,2025-06-19 17:00:00,Desktop PC,1&1,28958,173.7.11.243,0.0,1,0,31,0,0,0,0,niedrig
BW-2025-00951,Sachbeschädigung,Online-Plattform,Freiburg,2025-12-24 09:00:00,Tablet,Vodafone,58863,20.205.51.166,0.0,2,0,9,1,0,0,1,niedrig
