case_id,deliktart,tatmittel,tatort_stadt,tatort_urban,tatzeit,tatzeit_nacht,geraet_typ,mobilfunk_provider,cell_id,ip_adresse,schadenshoehe_eur,anzahl_verdaechtige,vorstrafen_bekannt,kommunikation_events,netzwerk_score,vorplanungszeit_h,digitale_spuren,gps_daten_vorhanden,video_cctv,osint_hinweise,risiko_klasse
BW-2025-00692,Sachbeschädigung,Fahrzeug,Mannheim,1,2025-06-20 07:00:00,0,Desktop PC,Vodafone,97337,221.19.117.101,10297.83,1,2,67,0.652,12.19,1,0,1,0,hoch
BW-2025-00693,Sachbeschädigung,Fahrzeug,Heilbronn,1,2025-05-09 19:00:00,0,iPhone,Vodafone,62596,20.210.97.224,2223.62,1,1,33,0.545,7.45,0,0,0,0,mittel
BW-2025-00694,Cybercrime,Fahrzeug,Mannheim,1,2025-05-17 06:00:00,0,Tablet,Telekom,78809,89.115.61.204,2083.71,2,1,23,0.613,8.81,0,0,1,1,mittel
BW-2025-00695,Raub,Fahrzeug,Freiburg,1,2025-02-11 21:00:00,0,Tablet,1&1,45290,104.19.83.156,10421.73,4,3,30,0.694,15.45,1,0,1,0,hoch
BW-2025-00696,Cybercrime,Phishing-Mail,Ulm,0,2025-02-02 11:00:00,0,Android Smartphone,O2,96563,201.168.62.159,515.24,1,0,18,0.124,3.53,0,0,0,0,niedrig
BW-2025-00697,Drogenhandel,Fahrzeug,Pforzheim,0,2025-03-10 18:00:00,0,Tablet,O2,57655,96.147.131.207,1314.16,1,0,12,0.275,3.59,1,0,1,1,niedrig
BW-2025-00698,Cybercrime,Laptop,Karlsruhe,1,2025-08-15 02:00:00,1,iPhone,Vodafone,95229,81.164.117.136,1864.31,1,1,23,0.398,14.6,1,1,1,0,mittel
BW-2025-00699,Raub,Messer,Karlsruhe,1,2025-03-24 03:00:00,1,iPhone,Vodafone,22928,30.43.79.54,4139.27,1,2,25,0.369,6.2,0,0,0,1,mittel
BW-2025-00700,Drogenhandel,Online-Plattform,Heilbronn,1,2025-01-30 21:00:00,0,Android Smartphone,Vodafone,83445,99.235.62.89,2542.1,1,0,29,0.455,7.24,0,0,1,1,mittel
BW-2025-00701,Drogenhandel,keines,Karlsruhe,1,2025-11-26 14:00:00,0,Tablet,Telekom,26899,85.38.235.89,8611.48,1,2,41,0.806,39.62,1,0,0,1,hoch
BW-2025-00702,Betrug,Smartphone,Heidelberg,0,2025-12-30 11:00:00,0,Tablet,1&1,83727,210.132.239.75,6316.34,2,2,33,0.543,4.06,0,0,1,1,mittel
BW-2025-00703,Sachbeschädigung,Messer,Pforzheim,0,2025-01-03 10:00:00,0,Android Smartphone,Vodafone,76036,192.47.94.13,2313.55,2,2,26,0.575,12.78,0,0,0,1,mittel
BW-2025-00704,Cybercrime,Online-Plattform,Heidelberg,0,2025-03-23 07:00:00,0,Laptop,O2,48252,21.1.216.182,0.0,1,2,17,0.16,1.74,0,0,0,0,niedrig
BW-2025-00705,Einbruchdiebstahl,Online-Plattform,Mannheim,1,2025-06-19 23:00:00,1,Laptop,Telekom,92927,165.235.188.62,4221.64,4,0,21,0.586,6.25,0,0,0,1,mittel
BW-2025-00706,Drogenhandel,Phishing-Mail,Karlsruhe,1,2025-04-02 05:00:00,1,Desktop PC,O2,92045,219.224.70.85,12197.57,4,0,42,0.747,24.85,1,1,1,0,hoch
BW-2025-00707,Betrug,Phishing-Mail,Heidelberg,0,2025-06-24 18:00:00,0,Laptop,Vodafone,92081,173.97.217.24,421.99,2,0,10,0.208,1.34,0,0,1,1,niedrig
BW-2025-00708,Raub,keines,Heidelberg,0,2025-05-20 05:00:00,1,Laptop,O2,66872,105.95.49.12,1715.02,2,1,20,0.575,6.75,1,0,1,0,mittel
BW-2025-00709,Einbruchdiebstahl,keines,Karlsruhe,1,2025-11-10 14:00:00,0,Tablet,Vodafone,33646,176.198.197.174,3231.74,1,0,34,0.39,5.11,0,0,0,1,mittel
BW-2025-00710,Cybercrime,Smartphone,Pforzheim,0,2025-09-27 02:00:00,1,Android Smartphone,Vodafone,65888,73.200.244.142,2752.49,3,0,17,0.418,8.36,0,0,0,0,mittel
BW-2025-00711,Körperverletzung,Messer,Karlsruhe,1,2025-01-09 01:00:00,1,Desktop PC,Vodafone,24422,222.153.149.108,4397.9,3,1,27,0.544,13.98,0,1,1,0,mittel
BW-2025-00712,Betrug,Smartphone,Mannheim,1,2025-07-02 17:00:00,0,Android Smartphone,Telekom,81089,199.115.29.71,3709.56,1,1,17,0.404,9.22,0,0,0,0,mittel
BW-2025-00713,Drogenhandel,Laptop,Heidelberg,0,2025-10-31 07:00:00,0,Android Smartphone,1&1,30252,73.106.65.241,317.12,1,0,8,0.256,0.26,0,1,1,1,niedrig
BW-2025-00714,Betrug,Online-Plattform,Karlsruhe,1,2025-03-12 04:00:00,1,iPhone,Telekom,10158,68.108.143.121,2928.94,1,1,34,0.429,6.1,1,0,1,0,mittel
BW-2025-00715,Betrug,Fahrzeug,Ulm,0,2025-08-30 04:00:00,1,Tablet,Vodafone,74463,54.104.56.227,1350.53,2,3,20,0.421,13.8,1,0,1,0,mittel
BW-2025-00716,Diebstahl,Fahrzeug,Karlsruhe,1,2025-02-22 01:00:00,1,Laptop,O2,15681,165.192.238.38,5133.91,5,0,37,0.831,34.56,1,0,1,0,hoch
BW-2025-00717,Einbruchdiebstahl,Brecheisen,Ulm,0,2025-05-04 19:00:00,0,Desktop PC,O2,55663,37.154.171.84,15873.63,1,0,67,0.634,42.91,1,0,1,1,hoch
BW-2025-00718,Cybercrime,keines,Freiburg,1,2025-01-02 11:00:00,0,Laptop,Telekom,61196,125.90.161.13,155.37,2,1,26,0.618,4.96,0,0,1,0,mittel
BW-2025-00719,Körperverletzung,Laptop,Karlsruhe,1,2025-07-10 02:00:00,1,Desktop PC,1&1,33838,207.125.51.111,3118.17,3,1,21,0.631,10.51,0,0,1,0,mittel
BW-2025-00720,Sachbeschädigung,Phishing-Mail,Freiburg,1,2025-11-25 13:00:00,0,Tablet,1&1,60224,118.45.71.10,556.25,1,0,11,0.346,4.85,1,1,0,0,niedrig
BW-2025-00721,Körperverletzung,keines,Heidelberg,0,2025-10-15 23:00:00,1,Tablet,Telekom,10375,63.10.34.215,3694.11,1,3,21,0.699,6.16,0,0,0,1,mittel
BW-2025-00722,Betrug,Phishing-Mail,Heilbronn,1,2025-02-10 16:00:00,0,Android Smartphone,Telekom,70344,47.230.95.253,3481.31,2,0,25,0.59,13.04,1,1,0,1,mittel
BW-2025-00723,Sachbeschädigung,Fahrzeug,Heidelberg,0,2025-04-05 01:00:00,1,Android Smartphone,Telekom,65667,106.38.178.166,1598.23,2,0,19,0.177,3.84,0,0,1,0,niedrig
BW-2025-00724,Betrug,Laptop,Karlsruhe,1,2025-01-21 14:00:00,0,Tablet,Vodafone,42118,30.186.141.36,1114.88,2,0,6,0.348,3.51,0,1,0,0,niedrig
BW-2025-00725,Betrug,Messer,Mannheim,1,2025-04-06 15:00:00,0,Android Smartphone,1&1,68192,211.9.160.180,6326.62,3,4,50,0.626,46.96,1,1,1,1,hoch
BW-2025-00726,Betrug,Online-Plattform,Karlsruhe,1,2025-01-22 22:00:00,1,Android Smartphone,Telekom,65524,185.14.40.155,2473.73,1,2,20,0.423,3.69,0,0,0,1,mittel
BW-2025-00727,Körperverletzung,Online-Plattform,Pforzheim,0,2025-04-18 01:00:00,1,Android Smartphone,1&1,37769,113.128.197.227,1572.3,1,0,9,0.142,3.58,1,0,1,0,niedrig
BW-2025-00728,Betrug,Fahrzeug,Ulm,0,2025-11-16 18:00:00,0,Android Smartphone,Telekom,31603,24.254.246.51,4650.39,2,2,20,0.636,13.53,1,1,1,1,mittel
BW-2025-00729,Drogenhandel,Messer,Heidelberg,0,2025-03-13 06:00:00,0,Laptop,Telekom,41395,83.62.182.161,3466.29,1,0,22,0.664,12.85,0,1,1,0,mittel
BW-2025-00730,Einbruchdiebstahl,Laptop,Karlsruhe,1,2025-07-31 00:00:00,1,Android Smartphone,Telekom,45280,32.197.35.146,672.5,2,0,13,0.127,3.78,0,0,0,0,niedrig
BW-2025-00731,Betrug,keines,Stuttgart,1,2025-03-05 15:00:00,0,iPhone,O2,62184,139.14.41.82,3905.13,3,1,51,0.979,25.07,1,0,1,1,hoch
BW-2025-00732,Raub,Phishing-Mail,Ulm,0,2025-03-08 11:00:00,0,Laptop,Vodafone,13104,161.81.34.64,843.36,1,0,19,0.346,1.63,1,1,0,0,niedrig
BW-2025-00733,Sachbeschädigung,keines,Stuttgart,1,2025-04-14 10:00:00,0,Laptop,Vodafone,38265,217.182.191.220,13378.69,1,1,57,0.832,38.18,1,0,0,0,hoch
BW-2025-00734,Einbruchdiebstahl,Brecheisen,Freiburg,1,2025-08-20 10:00:00,0,Tablet,Vodafone,99505,110.59.255.255,165.56,1,0,15,0.308,1.53,1,1,1,0,niedrig
BW-2025-00735,Raub,Fahrzeug,Karlsruhe,1,2025-03-08 11:00:00,0,Android Smartphone,1&1,75393,35.23.218.197,1176.62,2,0,14,0.155,0.53,0,0,1,0,niedrig
BW-2025-00736,Körperverletzung,Phishing-Mail,Mannheim,1,2025-02-16 12:00:00,0,Laptop,Vodafone,19323,56.223.38.117,993.91,2,1,14,0.298,4.05,1,1,1,0,niedrig
BW-2025-00737,Körperverletzung,Online-Plattform,Heilbronn,1,2025-04-06 21:00:00,0,Laptop,1&1,47568,113.163.243.219,2950.44,4,2,15,0.313,14.45,0,1,0,1,mittel
BW-2025-00738,Sachbeschädigung,Brecheisen,Heilbronn,1,2025-09-13 02:00:00,1,Laptop,O2,99463,21.236.201.77,1178.58,1,1,16,0.114,2.42,0,1,1,1,niedrig
BW-2025-00739,Betrug,Fahrzeug,Stuttgart,1,2025-07-18 10:00:00,0,Android Smartphone,Telekom,39235,110.98.149.9,11659.72,2,3,30,0.902,21.76,1,0,1,0,hoch
BW-2025-00740,Körperverletzung,Laptop,Freiburg,1,2025-11-14 08:00:00,0,Tablet,1&1,62028,207.169.216.172,0.0,1,1,11,0.372,0.28,0,0,0,0,niedrig
BW-2025-00741,Sachbeschädigung,Fahrzeug,Ulm,0,2025-08-05 14:00:00,0,Laptop,Telekom,24984,82.67.150.143,704.8,2,0,5,0.369,0.52,1,1,0,1,niedrig
BW-2025-00742,Körperverletzung,Smartphone,Mannheim,1,2025-05-26 17:00:00,0,Tablet,Vodafone,57381,213.32.140.7,1214.28,1,0,8,0.264,3.42,1,0,1,0,niedrig
BW-2025-00743,Sachbeschädigung,keines,Heidelberg,0,2025-01-16 15:00:00,0,iPhone,Vodafone,20956,47.72.239.67,9371.49,2,1,59,0.637,15.47,1,1,1,0,hoch
BW-2025-00744,Diebstahl,Online-Plattform,Ulm,0,2025-11-05 04:00:00,1,iPhone,O2,17044,34.170.58.238,693.25,1,1,10,0.236,3.67,1,0,1,0,niedrig
BW-2025-00745,Sachbeschädigung,Phishing-Mail,Pforzheim,0,2025-08-27 10:00:00,0,Android Smartphone,Vodafone,67250,101.205.30.144,896.62,2,0,8,0.346,1.77,1,1,1,0,niedrig
BW-2025-00746,Sachbeschädigung,Smartphone,Heidelberg,0,2025-08-10 00:00:00,1,iPhone,Vodafone,29331,138.219.171.193,3744.6,4,3,31,0.656,9.83,1,0,0,1,mittel
BW-2025-00747,Drogenhandel,Laptop,Ulm,0,2025-11-04 13:00:00,0,Laptop,Telekom,38655,201.230.176.110,11003.33,2,6,48,0.943,41.05,0,1,0,0,hoch
BW-2025-00748,Raub,Messer,Mannheim,1,2025-05-28 13:00:00,0,Desktop PC,1&1,58530,219.83.215.244,432.98,1,0,16,0.193,3.81,1,0,0,0,niedrig
BW-2025-00749,Drogenhandel,Smartphone,Pforzheim,0,2025-12-07 17:00:00,0,Laptop,Telekom,56165,149.223.30.70,879.31,1,1,8,0.363,1.36,1,1,1,1,niedrig
BW-2025-00750,Sachbeschädigung,Phishing-Mail,Karlsruhe,1,2025-10-20 10:00:00,0,Android Smartphone,1&1,60012,83.247.151.38,997.42,1,2,32,0.358,12.88,1,0,0,1,mittel
BW-2025-00751,Sachbeschädigung,Online-Plattform,Karlsruhe,1,2025-03-03 04:00:00,1,iPhone,Telekom,91766,150.115.171.167,11796.92,2,2,47,0.965,16.74,0,1,0,1,hoch
BW-2025-00752,Diebstahl,keines,Stuttgart,1,2025-05-25 15:00:00,0,Laptop,1&1,35632,131.54.4.119,708.27,1,1,12,0.251,3.98,0,1,1,0,niedrig
BW-2025-00753,Diebstahl,Phishing-Mail,Heilbronn,1,2025-01-06 04:00:00,1,Tablet,1&1,96334,78.182.54.19,6614.35,3,3,55,0.76,25.92,1,0,1,1,hoch
BW-2025-00754,Cybercrime,Messer,Heidelberg,0,2025-01-23 07:00:00,0,iPhone,1&1,78021,220.237.198.24,5791.48,2,1,23,0.307,4.72,0,0,0,1,mittel
BW-2025-00755,Drogenhandel,Phishing-Mail,Mannheim,1,2025-06-15 02:00:00,1,Desktop PC,1&1,85740,120.217.168.121,14050.97,4,3,39,0.893,16.61,1,0,1,0,hoch
BW-2025-00756,Einbruchdiebstahl,Messer,Mannheim,1,2025-12-20 03:00:00,1,Tablet,O2,26558,140.22.253.108,5046.12,1,0,20,0.533,6.6,0,1,0,0,mittel
BW-2025-00757,Diebstahl,Messer,Pforzheim,0,2025-08-09 02:00:00,1,Desktop PC,Vodafone,67333,13.244.41.143,858.78,1,1,16,0.279,4.43,0,0,0,0,niedrig
BW-2025-00758,Einbruchdiebstahl,Smartphone,Karlsruhe,1,2025-01-18 06:00:00,0,Desktop PC,1&1,41420,178.11.186.156,5594.83,1,2,22,0.312,10.72,0,1,1,0,mittel
BW-2025-00759,Raub,Online-Plattform,Heidelberg,0,2025-09-16 02:00:00,1,Desktop PC,Vodafone,28844,171.159.199.0,566.08,1,0,17,0.196,2.53,1,0,1,0,niedrig
BW-2025-00760,Betrug,Laptop,Karlsruhe,1,2025-03-15 02:00:00,1,Tablet,Telekom,22160,30.207.68.254,1665.17,1,0,11,0.384,3.16,0,1,1,0,niedrig
BW-2025-00761,Körperverletzung,Phishing-Mail,Heidelberg,0,2025-12-02 05:00:00,1,Tablet,Telekom,92009,30.137.58.112,4527.31,1,0,21,0.599,4.75,0,1,0,1,mittel
BW-2025-00762,Raub,Messer,Ulm,0,2025-04-20 23:00:00,1,Laptop,1&1,96463,156.58.43.108,582.18,1,1,16,0.206,2.2,0,1,0,0,niedrig
BW-2025-00763,Betrug,Laptop,Freiburg,1,2025-01-04 10:00:00,0,Laptop,1&1,89444,18.144.238.180,878.2,1,0,19,0.36,3.35,0,1,0,0,niedrig
BW-2025-00764,Betrug,Brecheisen,Heidelberg,0,2025-05-29 02:00:00,1,Laptop,Telekom,20937,197.77.108.142,1981.15,1,0,30,0.581,9.09,0,1,0,0,mittel
BW-2025-00765,Einbruchdiebstahl,Online-Plattform,Pforzheim,0,2025-03-04 18:00:00,0,Tablet,Vodafone,67155,142.61.117.149,1402.87,2,3,32,0.534,8.91,1,1,1,1,mittel
BW-2025-00766,Sachbeschädigung,Fahrzeug,Pforzheim,0,2025-07-11 21:00:00,0,Android Smartphone,Vodafone,36978,195.216.242.114,2758.36,1,2,20,0.495,14.22,1,0,1,0,mittel
BW-2025-00767,Körperverletzung,Messer,Heilbronn,1,2025-08-06 14:00:00,0,Tablet,O2,84336,101.88.171.186,4171.78,2,1,27,0.483,5.18,0,1,1,0,mittel
BW-2025-00768,Drogenhandel,Laptop,Heilbronn,1,2025-12-16 02:00:00,1,Android Smartphone,Telekom,62206,18.170.37.21,2624.55,2,4,17,0.334,14.81,1,1,1,1,mittel
BW-2025-00769,Diebstahl,Brecheisen,Freiburg,1,2025-09-02 05:00:00,1,Tablet,Vodafone,58754,48.33.81.249,4060.62,4,3,34,0.986,21.0,0,0,0,1,hoch
BW-2025-00770,Drogenhandel,Laptop,Stuttgart,1,2025-08-13 12:00:00,0,Laptop,Telekom,83615,27.244.201.65,1080.95,1,0,17,0.368,0.39,0,1,1,0,niedrig
BW-2025-00771,Sachbeschädigung,Online-Plattform,Heidelberg,0,2025-03-12 06:00:00,0,Desktop PC,Vodafone,51652,219.58.158.210,1238.89,1,3,28,0.638,10.62,1,0,1,1,mittel
BW-2025-00772,Drogenhandel,Fahrzeug,Heidelberg,0,2025-12-07 09:00:00,0,iPhone,1&1,26265,126.233.185.155,8184.71,4,2,53,0.603,35.85,0,1,1,0,hoch
BW-2025-00773,Einbruchdiebstahl,Phishing-Mail,Ulm,0,2025-07-14 14:00:00,0,Android Smartphone,Telekom,27178,114.30.155.184,2558.85,2,0,28,0.597,3.38,0,0,1,1,mittel
BW-2025-00774,Betrug,Smartphone,Freiburg,1,2025-11-17 18:00:00,0,iPhone,Telekom,51574,203.241.250.58,10245.98,2,3,56,0.979,25.45,0,1,1,1,hoch
BW-2025-00775,Drogenhandel,Messer,Karlsruhe,1,2025-12-04 02:00:00,1,Desktop PC,O2,74662,175.30.241.17,744.62,2,2,8,0.165,4.07,0,1,1,1,niedrig
BW-2025-00776,Diebstahl,Phishing-Mail,Karlsruhe,1,2025-02-02 15:00:00,0,iPhone,Vodafone,67105,68.241.128.39,3329.49,1,1,25,0.373,9.81,0,0,0,1,mittel
BW-2025-00777,Einbruchdiebstahl,Laptop,Heidelberg,0,2025-02-05 20:00:00,0,Laptop,Telekom,49883,30.53.246.195,1028.82,1,0,18,0.105,4.8,1,0,0,0,niedrig
BW-2025-00778,Cybercrime,Phishing-Mail,Ulm,0,2025-04-05 01:00:00,1,Laptop,Vodafone,29398,203.198.227.255,822.58,1,2,9,0.386,4.52,1,0,0,1,niedrig
BW-2025-00779,Sachbeschädigung,keines,Karlsruhe,1,2025-11-23 06:00:00,0,Desktop PC,Vodafone,39600,34.128.41.233,1313.66,1,1,13,0.33,2.43,1,1,1,1,niedrig
BW-2025-00780,Cybercrime,Online-Plattform,Karlsruhe,1,2025-05-21 13:00:00,0,Laptop,Vodafone,37849,14.92.93.3,10626.91,2,3,64,0.807,12.77,0,0,1,0,hoch
BW-2025-00781,Raub,keines,Ulm,0,2025-03-13 08:00:00,0,Android Smartphone,1&1,69509,178.193.10.219,3539.91,4,6,49,0.818,13.4,1,0,1,1,hoch
BW-2025-00782,Einbruchdiebstahl,Laptop,Mannheim,1,2025-09-21 05:00:00,1,Android Smartphone,O2,18996,82.32.107.108,1462.36,1,1,18,0.179,4.37,1,0,1,0,niedrig
BW-2025-00783,Sachbeschädigung,Brecheisen,Pforzheim,0,2025-04-11 13:00:00,0,Desktop PC,Telekom,12174,128.250.14.190,3587.66,1,0,27,0.684,13.83,1,0,0,0,mittel
BW-2025-00784,Einbruchdiebstahl,Online-Plattform,Stuttgart,1,2025-08-29 06:00:00,0,Tablet,1&1,66554,65.73.245.133,2113.67,2,1,24,0.649,4.52,1,0,0,1,mittel
BW-2025-00785,Einbruchdiebstahl,Messer,Ulm,0,2025-02-06 06:00:00,0,Desktop PC,O2,16440,177.12.19.41,3391.77,3,0,30,0.481,4.4,1,1,1,0,mittel
BW-2025-00786,Sachbeschädigung,Messer,Heidelberg,0,2025-10-02 21:00:00,0,Laptop,Vodafone,24311,185.96.137.72,1492.61,1,0,5,0.344,4.68,0,1,1,1,niedrig
BW-2025-00787,Betrug,Fahrzeug,Karlsruhe,1,2025-02-06 06:00:00,0,Android Smartphone,Telekom,79747,36.221.59.144,3968.38,2,1,33,0.619,7.09,0,1,0,0,mittel
BW-2025-00788,Cybercrime,Fahrzeug,Ulm,0,2025-03-11 03:00:00,1,Tablet,1&1,32417,212.37.114.133,459.17,2,0,12,0.221,1.67,0,1,1,0,niedrig
BW-2025-00789,Raub,Phishing-Mail,Pforzheim,0,2025-01-03 02:00:00,1,Desktop PC,O2,41276,54.148.92.187,7132.83,1,1,19,0.511,9.69,0,0,1,1,mittel
BW-2025-00790,Drogenhandel,Laptop,Mannheim,1,2025-11-07 18:00:00,0,Android Smartphone,O2,53785,16.84.232.139,9878.58,3,2,36,0.729,30.68,0,0,1,1,hoch
BW-2025-00791,Einbruchdiebstahl,Online-Plattform,Karlsruhe,1,2025-08-29 09:00:00,0,Android Smartphone,Telekom,71940,39.0.184.149,798.57,4,3,35,0.783,38.86,1,0,1,0,hoch
BW-2025-00792,Betrug,Smartphone,Pforzheim,0,2025-04-11 01:00:00,1,Android Smartphone,Vodafone,69325,136.156.3.199,3993.38,1,0,17,0.496,6.43,0,0,1,1,mittel
BW-2025-00793,Drogenhandel,Online-Plattform,Heilbronn,1,2025-11-10 04:00:00,1,Laptop,O2,77873,209.71.90.226,3173.23,2,3,21,0.441,11.67,0,1,1,1,mittel
BW-2025-00794,Körperverletzung,Laptop,Pforzheim,0,2025-04-11 23:00:00,1,Desktop PC,Telekom,75251,18.233.94.109,3941.41,1,0,31,0.508,5.81,1,0,0,1,mittel
BW-2025-00795,Raub,Messer,Freiburg,1,2025-05-13 07:00:00,0,Android Smartphone,Telekom,79062,55.201.171.182,5360.12,2,1,28,0.408,11.43,1,0,1,1,mittel
BW-2025-00796,Cybercrime,Phishing-Mail,Freiburg,1,2025-07-08 14:00:00,0,Tablet,1&1,90264,42.122.99.175,4303.16,1,0,17,0.453,13.05,1,0,0,1,mittel
BW-2025-00797,Sachbeschädigung,keines,Freiburg,1,2025-01-06 16:00:00,0,Laptop,Telekom,78575,85.47.35.115,3426.94,3,1,29,0.414,7.51,1,0,1,0,mittel
BW-2025-00798,Einbruchdiebstahl,Online-Plattform,Heilbronn,1,2025-07-21 04:00:00,1,Laptop,Telekom,47095,222.82.10.145,3371.68,3,0,16,0.548,10.66,0,1,0,0,mittel
BW-2025-00799,Diebstahl,Smartphone,Heilbronn,1,2025-10-21 18:00:00,0,Laptop,Telekom,28051,100.167.230.228,405.73,1,1,16,0.208,0.54,1,0,0,1,niedrig
BW-2025-00800,Cybercrime,Brecheisen,Karlsruhe,1,2025-05-15 07:00:00,0,Laptop,Vodafone,14212,132.34.45.135,977.59,1,0,6,0.108,2.02,1,0,1,0,niedrig
BW-2025-00801,Drogenhandel,Fahrzeug,Ulm,0,2025-03-08 23:00:00,1,Tablet,1&1,83912,122.145.167.190,1540.89,2,3,24,0.589,4.63,1,1,1,0,mittel
BW-2025-00802,Drogenhandel,Brecheisen,Heidelberg,0,2025-10-12 04:00:00,1,Laptop,Vodafone,48972,156.16.246.152,634.39,1,0,6,0.319,4.44,0,1,1,0,niedrig
BW-2025-00803,Körperverletzung,Brecheisen,Ulm,0,2025-04-05 14:00:00,0,Tablet,Telekom,56424,120.123.186.23,2879.85,1,0,17,0.322,4.71,1,1,1,1,mittel
BW-2025-00804,Körperverletzung,Messer,Ulm,0,2025-01-19 00:00:00,1,Tablet,Telekom,41804,159.144.2.157,888.16,1,0,15,0.148,4.43,1,0,0,1,niedrig
BW-2025-00805,Drogenhandel,Brecheisen,Pforzheim,0,2025-03-27 23:00:00,1,iPhone,1&1,17123,32.172.55.240,0.0,2,1,11,0.133,1.95,1,0,1,1,niedrig
BW-2025-00806,Betrug,Online-Plattform,Karlsruhe,1,2025-07-18 08:00:00,0,Laptop,Telekom,86626,183.166.84.146,370.52,1,0,12,0.309,3.21,1,1,0,0,niedrig
BW-2025-00807,Betrug,Fahrzeug,Mannheim,1,2025-04-04 02:00:00,1,Desktop PC,1&1,10845,217.60.231.206,5590.45,3,2,57,0.844,10.05,0,0,1,1,hoch
BW-2025-00808,Körperverletzung,Fahrzeug,Karlsruhe,1,2025-04-15 11:00:00,0,iPhone,Telekom,23579,132.71.46.164,3080.31,3,1,24,0.403,7.05,0,0,0,0,mittel
BW-2025-00809,Betrug,keines,Ulm,0,2025-07-24 17:00:00,0,iPhone,Telekom,81659,77.161.39.155,2145.83,2,1,22,0.397,14.18,1,1,0,0,mittel
BW-2025-00810,Körperverletzung,Laptop,Ulm,0,2025-05-07 03:00:00,1,Android Smartphone,Telekom,72411,133.255.217.189,620.6,1,0,19,0.212,0.76,0,0,0,0,niedrig
BW-2025-00811,Cybercrime,Online-Plattform,Karlsruhe,1,2025-09-08 18:00:00,0,Desktop PC,1&1,70812,117.185.186.15,1186.71,2,0,18,0.214,0.24,1,1,1,0,niedrig
BW-2025-00812,Sachbeschädigung,Brecheisen,Stuttgart,1,2025-03-24 00:00:00,1,Laptop,1&1,94555,177.130.19.199,8199.68,2,2,60,0.754,46.94,1,0,1,0,hoch
BW-2025-00813,Körperverletzung,Smartphone,Freiburg,1,2025-11-09 21:00:00,0,Android Smartphone,1&1,75619,139.210.21.123,2354.53,1,1,21,0.338,9.53,1,0,0,1,mittel
BW-2025-00814,Raub,Phishing-Mail,Ulm,0,2025-04-30 02:00:00,1,Desktop PC,Telekom,28355,82.65.76.164,4297.87,2,1,24,0.304,4.1,0,1,1,1,mittel
BW-2025-00815,Cybercrime,Messer,Karlsruhe,1,2025-11-19 01:00:00,1,Tablet,1&1,87182,159.170.96.10,4433.91,2,1,24,0.46,9.6,0,1,0,1,mittel
BW-2025-00816,Drogenhandel,Messer,Karlsruhe,1,2025-04-19 15:00:00,0,iPhone,Telekom,99040,132.246.51.232,5301.72,3,1,24,0.489,9.24,0,0,0,1,mittel
BW-2025-00817,Drogenhandel,Fahrzeug,Heidelberg,0,2025-09-20 04:00:00,1,iPhone,Vodafone,25004,20.148.62.118,2748.91,1,1,20,0.339,6.64,1,0,0,1,mittel
BW-2025-00818,Diebstahl,keines,Freiburg,1,2025-04-29 19:00:00,0,Desktop PC,Telekom,27460,174.44.94.153,0.0,2,1,5,0.351,4.81,1,0,1,1,niedrig
BW-2025-00819,Raub,Fahrzeug,Pforzheim,0,2025-07-15 07:00:00,0,Tablet,1&1,79275,218.5.36.97,1146.55,2,1,19,0.348,2.81,0,0,0,1,niedrig
BW-2025-00820,Raub,Laptop,Stuttgart,1,2025-01-23 16:00:00,0,iPhone,Vodafone,84487,150.236.184.204,4184.88,3,0,22,0.357,4.23,0,0,1,1,mittel
BW-2025-00821,Diebstahl,Phishing-Mail,Mannheim,1,2025-05-10 19:00:00,0,Desktop PC,1&1,91065,154.6.201.99,288.47,1,0,11,0.217,4.76,0,1,1,1,niedrig
BW-2025-00822,Einbruchdiebstahl,Laptop,Heilbronn,1,2025-02-18 09:00:00,0,Tablet,1&1,25456,138.171.155.7,4201.15,1,2,16,0.425,12.4,0,0,1,0,mittel
BW-2025-00823,Raub,Smartphone,Freiburg,1,2025-07-17 21:00:00,0,iPhone,Vodafone,30691,84.190.227.221,363.83,1,1,10,0.251,0.07,1,1,1,0,niedrig
BW-2025-00824,Diebstahl,Fahrzeug,Pforzheim,0,2025-03-17 16:00:00,0,Tablet,Telekom,54308,118.225.62.120,1538.83,1,2,10,0.181,1.39,1,1,0,0,niedrig
BW-2025-00825,Cybercrime,Fahrzeug,Freiburg,1,2025-05-20 10:00:00,0,iPhone,Vodafone,19556,217.63.222.154,886.94,1,0,9,0.125,3.43,1,0,0,1,niedrig
BW-2025-00826,Betrug,Phishing-Mail,Karlsruhe,1,2025-11-23 20:00:00,0,Tablet,Telekom,14666,138.32.246.97,1606.29,3,0,29,0.333,5.32,0,1,0,0,mittel
BW-2025-00827,Raub,Phishing-Mail,Ulm,0,2025-06-05 11:00:00,0,Tablet,O2,80016,166.174.253.158,2827.8,2,1,31,0.692,7.64,0,0,0,0,mittel
BW-2025-00828,Sachbeschädigung,Smartphone,Heilbronn,1,2025-09-15 12:00:00,0,iPhone,1&1,25149,123.29.173.176,476.7,1,0,12,0.15,0.95,0,1,1,0,niedrig
BW-2025-00829,Diebstahl,Phishing-Mail,Freiburg,1,2025-10-26 00:00:00,1,Android Smartphone,O2,87151,13.146.157.61,1817.43,3,4,45,0.947,25.74,0,0,0,0,hoch
