aufgabe,schwierigkeit,instruction,input,output
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 04.04.2026 gegen 16:55 Uhr wurde der Polizei ein Vorfall in der Bahnhofstraße 30 gemeldet. Nach ersten Erkenntnissen handelt es sich um Raub. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 04.04.2026 um 16:55 Uhr kam es in der Bahnhofstraße 30 zu Raub (§ 249 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: männlich.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 09.03.2026 gegen 16:36 Uhr wurde der Polizei ein Vorfall in der Hauptstraße 3 gemeldet. Nach ersten Erkenntnissen handelt es sich um Fahren ohne Fahrerlaubnis. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 09.03.2026 um 16:36 Uhr kam es in der Hauptstraße 3 zu Fahren ohne Fahrerlaubnis (§ 21 StVG). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: männlich.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 07.01.2026 gegen 00:48 Uhr wurde der Polizei ein Vorfall in der Karlstraße 80 gemeldet. Nach ersten Erkenntnissen handelt es sich um Einbruch. Mehrere Personen wurden am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 07.01.2026 um 00:48 Uhr kam es in der Karlstraße 80 zu Einbruch (§ 243 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: mehrere Personen.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 22.03.2026 gegen 23:04 Uhr wurde der Polizei ein Vorfall in der Marktplatz 41 gemeldet. Nach ersten Erkenntnissen handelt es sich um Fahren ohne Fahrerlaubnis. Mehrere Personen wurden am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 22.03.2026 um 23:04 Uhr kam es in der Marktplatz 41 zu Fahren ohne Fahrerlaubnis (§ 21 StVG). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: mehrere Personen.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 31.03.2026 gegen 04:09 Uhr wurde der Polizei ein Vorfall in der Goethestraße 23 gemeldet. Nach ersten Erkenntnissen handelt es sich um Raub. Mehrere Personen wurden am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 31.03.2026 um 04:09 Uhr kam es in der Goethestraße 23 zu Raub (§ 249 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: mehrere Personen.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 16.04.2026 gegen 00:43 Uhr wurde der Polizei ein Vorfall in der Goethestraße 15 gemeldet. Nach ersten Erkenntnissen handelt es sich um Körperverletzung. Zeugen machten widersprüchliche Angaben zum Tatablauf. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 16.04.2026 um 00:43 Uhr kam es in der Goethestraße 15 zu Körperverletzung (§ 223 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: Kapuze.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 18.01.2026 gegen 00:48 Uhr wurde der Polizei ein Vorfall in der Marktplatz 8 gemeldet. Nach ersten Erkenntnissen handelt es sich um Betrug. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 18.01.2026 um 00:48 Uhr kam es in der Marktplatz 8 zu Betrug (§ 263 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: Kapuze.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 03.03.2026 gegen 06:21 Uhr wurde der Polizei ein Vorfall in der Industriestraße 26 gemeldet. Nach ersten Erkenntnissen handelt es sich um Betrug. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 03.03.2026 um 06:21 Uhr kam es in der Industriestraße 26 zu Betrug (§ 263 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: männlich.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 06.04.2026 gegen 05:41 Uhr wurde der Polizei ein Vorfall in der Goethestraße 73 gemeldet. Nach ersten Erkenntnissen handelt es sich um Ladendiebstahl. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 06.04.2026 um 05:41 Uhr kam es in der Goethestraße 73 zu Ladendiebstahl (§ 242 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: männlich.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 07.01.2026 gegen 07:40 Uhr wurde der Polizei ein Vorfall in der Heinrichstraße 21 gemeldet. Nach ersten Erkenntnissen handelt es sich um Körperverletzung. Mehrere Personen wurden am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 07.01.2026 um 07:40 Uhr kam es in der Heinrichstraße 21 zu Körperverletzung (§ 223 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: drei bislang unbekannte Täter.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 15.01.2026 gegen 01:17 Uhr wurde der Polizei ein Vorfall in der Karlstraße 36 gemeldet. Nach ersten Erkenntnissen handelt es sich um Fahren ohne Fahrerlaubnis. Mehrere Personen wurden am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 15.01.2026 um 01:17 Uhr kam es in der Karlstraße 36 zu Fahren ohne Fahrerlaubnis (§ 21 StVG). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: mehrere Personen.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 01.02.2026 gegen 21:01 Uhr wurde der Polizei ein Vorfall in der Bahnhofstraße 6 gemeldet. Nach ersten Erkenntnissen handelt es sich um Fahren ohne Fahrerlaubnis. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 01.02.2026 um 21:01 Uhr kam es in der Bahnhofstraße 6 zu Fahren ohne Fahrerlaubnis (§ 21 StVG). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: männlich.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 04.03.2026 gegen 10:35 Uhr wurde der Polizei ein Vorfall in der Karlstraße 39 gemeldet. Nach ersten Erkenntnissen handelt es sich um Ladendiebstahl. Zeugen machten widersprüchliche Angaben zum Tatablauf. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 04.03.2026 um 10:35 Uhr kam es in der Karlstraße 39 zu Ladendiebstahl (§ 242 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: ca. 30 Jahre.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 05.04.2026 gegen 02:45 Uhr wurde der Polizei ein Vorfall in der Industriestraße 73 gemeldet. Nach ersten Erkenntnissen handelt es sich um Sachbeschädigung. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 05.04.2026 um 02:45 Uhr kam es in der Industriestraße 73 zu Sachbeschädigung (§ 303 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: unbekannt.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 01.03.2026 gegen 16:13 Uhr wurde der Polizei ein Vorfall in der Gartenstraße 49 gemeldet. Nach ersten Erkenntnissen handelt es sich um Raub. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 01.03.2026 um 16:13 Uhr kam es in der Gartenstraße 49 zu Raub (§ 249 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: dunkle Kleidung.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 15.03.2026 gegen 04:41 Uhr wurde der Polizei ein Vorfall in der Karlstraße 46 gemeldet. Nach ersten Erkenntnissen handelt es sich um Sachbeschädigung. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 15.03.2026 um 04:41 Uhr kam es in der Karlstraße 46 zu Sachbeschädigung (§ 303 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: Kapuze.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 08.02.2026 gegen 08:28 Uhr wurde der Polizei ein Vorfall in der Hauptstraße 65 gemeldet. Nach ersten Erkenntnissen handelt es sich um Betrug. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 08.02.2026 um 08:28 Uhr kam es in der Hauptstraße 65 zu Betrug (§ 263 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: unbekannt.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 18.04.2026 gegen 22:59 Uhr wurde der Polizei ein Vorfall in der Karlstraße 65 gemeldet. Nach ersten Erkenntnissen handelt es sich um Sachbeschädigung. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 18.04.2026 um 22:59 Uhr kam es in der Karlstraße 65 zu Sachbeschädigung (§ 303 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: Kapuze.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 03.03.2026 gegen 16:40 Uhr wurde der Polizei ein Vorfall in der Heinrichstraße 76 gemeldet. Nach ersten Erkenntnissen handelt es sich um Betrug. Mehrere Personen wurden am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 03.03.2026 um 16:40 Uhr kam es in der Heinrichstraße 76 zu Betrug (§ 263 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: zwei männliche Personen.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 03.01.2026 gegen 15:40 Uhr wurde der Polizei ein Vorfall in der Schillerstraße 77 gemeldet. Nach ersten Erkenntnissen handelt es sich um Raub. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 03.01.2026 um 15:40 Uhr kam es in der Schillerstraße 77 zu Raub (§ 249 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: dunkle Kleidung.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 06.03.2026 gegen 04:53 Uhr wurde der Polizei ein Vorfall in der Industriestraße 2 gemeldet. Nach ersten Erkenntnissen handelt es sich um Ladendiebstahl. Zeugen machten widersprüchliche Angaben zum Tatablauf. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 06.03.2026 um 04:53 Uhr kam es in der Industriestraße 2 zu Ladendiebstahl (§ 242 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: ca. 30 Jahre.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 30.03.2026 gegen 15:08 Uhr wurde der Polizei ein Vorfall in der Marktplatz 4 gemeldet. Nach ersten Erkenntnissen handelt es sich um Fahren ohne Fahrerlaubnis. Zeugen machten widersprüchliche Angaben zum Tatablauf. Mehrere Personen wurden am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 30.03.2026 um 15:08 Uhr kam es in der Marktplatz 4 zu Fahren ohne Fahrerlaubnis (§ 21 StVG). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: drei bislang unbekannte Täter.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 09.03.2026 gegen 05:47 Uhr wurde der Polizei ein Vorfall in der Goethestraße 33 gemeldet. Nach ersten Erkenntnissen handelt es sich um Einbruch. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 09.03.2026 um 05:47 Uhr kam es in der Goethestraße 33 zu Einbruch (§ 243 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: ca. 30 Jahre.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 16.01.2026 gegen 05:51 Uhr wurde der Polizei ein Vorfall in der Schillerstraße 46 gemeldet. Nach ersten Erkenntnissen handelt es sich um Betrug. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 16.01.2026 um 05:51 Uhr kam es in der Schillerstraße 46 zu Betrug (§ 263 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: unbekannt.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 20.04.2026 gegen 07:31 Uhr wurde der Polizei ein Vorfall in der Industriestraße 12 gemeldet. Nach ersten Erkenntnissen handelt es sich um Raub. Mehrere Personen wurden am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 20.04.2026 um 07:31 Uhr kam es in der Industriestraße 12 zu Raub (§ 249 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: drei bislang unbekannte Täter.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 03.04.2026 gegen 00:30 Uhr wurde der Polizei ein Vorfall in der Hauptstraße 44 gemeldet. Nach ersten Erkenntnissen handelt es sich um Betrug. Mehrere Personen wurden am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 03.04.2026 um 00:30 Uhr kam es in der Hauptstraße 44 zu Betrug (§ 263 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: zwei männliche Personen.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 11.04.2026 gegen 21:50 Uhr wurde der Polizei ein Vorfall in der Gartenstraße 70 gemeldet. Nach ersten Erkenntnissen handelt es sich um Betrug. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 11.04.2026 um 21:50 Uhr kam es in der Gartenstraße 70 zu Betrug (§ 263 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: Kapuze.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 14.03.2026 gegen 19:11 Uhr wurde der Polizei ein Vorfall in der Heinrichstraße 40 gemeldet. Nach ersten Erkenntnissen handelt es sich um Einbruch. Zeugen machten widersprüchliche Angaben zum Tatablauf. Mehrere Personen wurden am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 14.03.2026 um 19:11 Uhr kam es in der Heinrichstraße 40 zu Einbruch (§ 243 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: mehrere Personen.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 07.03.2026 gegen 08:54 Uhr wurde der Polizei ein Vorfall in der Industriestraße 13 gemeldet. Nach ersten Erkenntnissen handelt es sich um Sachbeschädigung. Zeugen machten widersprüchliche Angaben zum Tatablauf. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 07.03.2026 um 08:54 Uhr kam es in der Industriestraße 13 zu Sachbeschädigung (§ 303 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: dunkle Kleidung.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 11.01.2026 gegen 14:31 Uhr wurde der Polizei ein Vorfall in der Schillerstraße 33 gemeldet. Nach ersten Erkenntnissen handelt es sich um Einbruch. Mehrere Personen wurden am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 11.01.2026 um 14:31 Uhr kam es in der Schillerstraße 33 zu Einbruch (§ 243 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: zwei männliche Personen.
Berichtszusammenfassung,mittel,"Fasse den folgenden Polizeibericht in drei Sätzen zusammen. Nenne Tatzeit, Tatort, Tatbestand und Täterbeschreibung.",Am 06.04.2026 gegen 17:23 Uhr wurde der Polizei ein Vorfall in der Gartenstraße 60 gemeldet. Nach ersten Erkenntnissen handelt es sich um Raub. Eine einzelne Person wurde am Tatort gesehen. Die Polizei traf kurze Zeit später ein und leitete Maßnahmen ein.,Am 06.04.2026 um 17:23 Uhr kam es in der Gartenstraße 60 zu Raub (§ 249 StGB). Die Polizei stellte den Sachverhalt vor Ort fest und leitete Maßnahmen ein. Die Täterbeschreibung lautet: männlich.
